region_id	region_name	region_ent_type	total_value	tile	asbestos	concrete	zink_aluminium_sheet	metal_sheet	cadjan_palmyrah_straw	other	not_relevant
LK-1324045	Viharakanda	gnd	329	118	178	17	0	16	0	0	0
LK-2130040	Mahaweli Uyana	gnd	329	10	293	25	1	0	0	0	0
LK-2136255	Karuwalawatta	gnd	329	10	265	46	0	5	3	0	0
LK-2212035	Thalakiriyawa	gnd	329	96	215	3	4	11	0	0	0
LK-2215120	Deevilla North	gnd	329	57	239	20	1	12	0	0	0
LK-3137120	Mahahegoda	gnd	329	128	191	9	0	0	1	0	0
LK-3142205	Ambagahawatta	gnd	329	80	212	30	5	2	0	0	0
LK-3239095	Henwala East	gnd	329	171	122	28	0	4	3	1	0
LK-3321290	Bedigama South	gnd	329	149	154	15	0	2	6	3	0
LK-3333175	Rekawa West	gnd	329	229	86	5	0	0	9	0	0
LK-5130005	Munaikkadu West	gnd	329	277	23	3	15	0	1	10	0
LK-5209030	Iddapola	gnd	329	154	156	2	1	0	16	0	0
LK-5218205	Malwatte 03	gnd	329	217	45	63	1	3	0	0	0
LK-5248135	Pothuvil 02 / Unit 2	gnd	329	244	5	77	2	0	0	1	0
LK-5315090	Mihindupura	gnd	329	59	226	24	6	14	0	0	0
LK-6160040	Tharapotha	gnd	329	164	147	7	2	9	0	0	0
LK-6163020	Katiyawa	gnd	329	157	144	8	2	18	0	0	0
LK-6221085	Garayakgama	gnd	329	221	101	4	0	2	1	0	0
LK-6239010	Iranavila East	gnd	329	301	6	1	0	16	5	0	0
LK-7127090	Aluth Divulwewa	gnd	329	96	227	5	0	1	0	0	0
LK-7160125	Amunuwetiya	gnd	329	57	243	25	0	3	1	0	0
LK-7215135	Bendiwewa	gnd	329	48	251	22	3	0	5	0	0
LK-8133140	Darahitawanagoda	gnd	329	37	256	25	3	8	0	0	0
LK-8212150	Kotiyagoda	gnd	329	135	179	6	0	4	5	0	0
LK-2136115	Pahala Dodamwala	gnd	328	48	231	40	5	0	4	0	0
LK-2139150	Angunawala East	gnd	328	10	251	42	7	0	18	0	0
LK-2218250	Kotuwegedara North	gnd	328	37	222	58	6	5	0	0	0
LK-2315080	Homagama	gnd	328	8	256	6	20	38	0	0	0
LK-3115150	Polpelaketiya	gnd	328	117	203	4	0	0	4	0	0
LK-3206160	Ilukpitiya	gnd	328	155	159	10	1	1	2	0	0
LK-3227105	Ullala Masmulla	gnd	328	184	128	13	0	0	3	0	0
LK-3315250	Malpettawa	gnd	328	172	131	22	2	0	1	0	0
LK-3321255	Mulgirigala East	gnd	328	190	121	12	0	5	0	0	0
LK-3325105	Pahalawatta	gnd	328	215	99	12	0	2	0	0	0
LK-4104040	Karainagar South	gnd	328	276	29	2	11	1	9	0	0
LK-4118070	Neervely West	gnd	328	211	108	3	1	1	4	0	0
LK-4509105	Periyaparanthan	gnd	328	174	86	1	58	5	1	3	0
LK-5133200	Sinnawattai	gnd	328	269	26	1	2	0	22	8	0
LK-5212215	Sandanadapura	gnd	328	33	259	2	0	28	6	0	0
LK-5218010	Sammanthurai 08	gnd	328	236	7	85	0	0	0	0	0
LK-5233075	Addalachchenai 02	gnd	328	190	0	130	1	4	3	0	0
LK-6112060	Ambanpola South	gnd	328	126	167	28	3	4	0	0	0
LK-6121005	Thumbulla	gnd	328	235	75	7	1	0	10	0	0
LK-6133040	Uyangalla	gnd	328	181	108	2	2	23	11	0	1
LK-6148190	Hindawa	gnd	328	250	54	3	2	0	18	1	0
LK-6163410	Welagedara	gnd	328	162	147	17	0	1	1	0	0
LK-6224085	Paramakandagama	gnd	328	269	45	1	2	7	4	0	0
LK-6230065	Welipelessa	gnd	328	308	10	0	2	6	2	0	0
LK-6245085	Wennappuwa East	gnd	328	300	9	4	1	13	1	0	0
LK-7103065	Ruwanpura	gnd	328	68	245	4	1	8	2	0	0
LK-7206105	Kumudupura	gnd	328	56	260	8	0	2	2	0	0
LK-7209060	Hingurakdamana	gnd	328	79	227	6	10	5	1	0	0
LK-7210095	Welikanda	gnd	328	16	301	5	1	0	5	0	0
LK-8206100	Namaloya Colony	gnd	328	215	101	3	0	9	0	0	0
LK-9124005	Gonakumbura	gnd	328	65	204	11	3	44	1	0	0
LK-9203345	Kiriwandeniya	gnd	328	186	118	7	3	9	5	0	0
LK-1224025	Welikada	gnd	327	197	117	11	1	1	0	0	0
LK-1227515	Mangalathiriya	gnd	327	110	201	14	2	0	0	0	0
LK-1312140	Yatagampitiya	gnd	327	83	230	3	6	0	5	0	0
LK-1321320	Akkaragoda	gnd	327	31	219	77	0	0	0	0	0
LK-2121055	Udattawa	gnd	327	103	212	1	2	8	0	1	0
LK-2121195	Diyabubula	gnd	327	95	202	24	5	1	0	0	0
LK-2127210	Hapuwala	gnd	327	11	276	30	2	1	6	1	0
LK-2136160	Menikdiwela	gnd	327	42	232	41	2	7	3	0	0
LK-2151080	Sinhapitiya North	gnd	327	4	269	17	8	0	29	0	0
LK-2233210	Kalalpitiya	gnd	327	13	248	43	0	0	23	0	0
LK-3142055	Meepawala	gnd	327	93	214	17	3	0	0	0	0
LK-3142095	Uluvitike	gnd	327	77	206	40	0	3	1	0	0
LK-3145210	Kerenvila Colony	gnd	327	112	199	11	0	5	0	0	0
LK-3154080	Kahawennagama	gnd	327	202	111	11	0	3	0	0	0
LK-3324255	Ambagahahena	gnd	327	230	81	10	0	6	0	0	0
LK-4130130	Madduvil North	gnd	327	234	79	2	10	0	0	2	0
LK-4415040	Keekkirapuram	gnd	327	297	5	2	2	12	1	7	1
LK-5309025	Kandamalawa	gnd	327	161	156	1	1	6	2	0	0
LK-6103120	Ihala Giribawa	gnd	327	157	157	6	2	2	3	0	0
LK-6127095	Kiribamunegama	gnd	327	139	159	6	16	5	2	0	0
LK-6178040	Ingaradavula	gnd	327	258	50	3	1	14	1	0	0
LK-6178295	Hettirippuwa	gnd	327	294	26	1	0	6	0	0	0
LK-6184190	Pahala Walakumbura	gnd	327	115	175	6	16	15	0	0	0
LK-7121095	Kokmaduwa	gnd	327	144	173	6	1	3	0	0	0
LK-7157075	Hiriwadunna	gnd	327	65	243	7	1	9	1	1	0
LK-7209015	Buddhayaya	gnd	327	59	259	5	0	4	0	0	0
LK-8203175	Kuruwamba	gnd	327	116	183	7	4	12	5	0	0
LK-8209090	Dahagoniya	gnd	327	118	199	3	1	5	1	0	0
LK-9142100	Werahera West	gnd	327	162	148	11	0	6	0	0	0
LK-9203340	Kotagama	gnd	327	169	139	5	0	9	5	0	0
LK-1230595	Degawatta	gnd	326	84	227	14	0	1	0	0	0
LK-1327025	Pelapitiyagoda	gnd	326	86	214	12	0	13	0	1	0
LK-2118150	Hunnasgiriya	gnd	326	12	156	89	8	52	9	0	0
LK-2127200	Degaldoruwa	gnd	326	14	227	65	11	9	0	0	0
LK-2139590	Hondiyadeniya	gnd	326	25	198	48	16	39	0	0	0
LK-2145135	Uduwela Udagama East	gnd	326	16	241	37	6	7	19	0	0
LK-3127135	Thilaka Udagama	gnd	326	138	179	2	0	7	0	0	0
LK-3127155	Ganegama West	gnd	326	139	181	5	0	1	0	0	0
LK-3212035	Parapamulla East	gnd	326	250	60	10	0	6	0	0	0
LK-3212080	Beragama South	gnd	326	150	164	12	0	0	0	0	0
LK-3218165	Akuressa	gnd	326	87	200	35	1	2	1	0	0
LK-3227045	Malana	gnd	326	170	131	23	1	1	0	0	0
LK-3236045	Yatiyana	gnd	326	150	160	14	0	2	0	0	0
LK-3303100	Habarattawala	gnd	326	170	148	2	2	3	1	0	0
LK-4136055	Gurunagar West	gnd	326	64	249	13	0	0	0	0	0
LK-4412015	Indupuram	gnd	326	232	55	3	2	17	16	1	0
LK-5236070	Akkaraipattu 01	gnd	326	186	28	112	0	0	0	0	0
LK-5236100	Akkaraipattu 17	gnd	326	185	1	138	1	1	0	0	0
LK-5327210	Kanguvely	gnd	326	113	170	10	1	21	11	0	0
LK-6121125	Galagedara	gnd	326	217	89	2	10	0	7	1	0
LK-6124065	Hithokadawala	gnd	326	176	127	11	0	12	0	0	0
LK-6124240	Thisnampalagama	gnd	326	209	108	3	0	2	4	0	0
LK-6124260	Kadambawa	gnd	326	211	103	0	2	0	5	5	0
LK-6172065	Kumbalwala	gnd	326	279	38	3	3	3	0	0	0
LK-6175075	Siyambalagasruppa East	gnd	326	255	28	6	1	25	10	1	0
LK-6187410	Serapees Watta	gnd	326	137	158	23	1	6	1	0	0
LK-7157070	Wayaulpatha	gnd	326	81	226	2	1	13	3	0	0
LK-8124285	Warakadanda	gnd	326	30	210	10	27	49	0	0	0
LK-8209135	Ilukkumbura	gnd	326	133	170	4	1	10	8	0	0
LK-9103195	Erepola	gnd	326	18	297	5	1	0	5	0	0
LK-9118205	Kumara Gama	gnd	326	62	232	18	2	12	0	0	0
LK-9145020	Galgodagama	gnd	326	96	217	3	1	0	9	0	0
LK-9203200	Meeduma	gnd	326	122	163	24	2	10	4	1	0
LK-9209015	Epalawa Watta	gnd	326	123	166	18	5	0	14	0	0
LK-1212030	Loluwagoda South	gnd	325	192	122	6	1	4	0	0	0
LK-1215075	Mabodala East	gnd	325	214	101	8	0	2	0	0	0
LK-1312230	Polegoda West	gnd	325	124	189	10	0	2	0	0	0
LK-1333135	Diyapattugama	gnd	325	163	158	4	0	0	0	0	0
LK-1339060	Maddegama	gnd	325	120	197	4	3	1	0	0	0
LK-2127230	Hurikaduwa South	gnd	325	40	230	43	10	2	0	0	0
LK-2203075	Kosgahahinna	gnd	325	163	123	3	27	4	5	0	0
LK-2218020	Madawala	gnd	325	16	226	66	1	6	10	0	0
LK-3109160	Dangahavila	gnd	325	38	274	13	0	0	0	0	0
LK-3112125	Wallambagala North	gnd	325	66	251	6	0	0	2	0	0
LK-3148215	Pahala Walpola	gnd	325	137	183	4	0	0	1	0	0
LK-3209210	Puwakgahahena	gnd	325	147	161	15	0	0	2	0	0
LK-4121100	Karaveddy Centre	gnd	325	225	96	3	0	0	1	0	0
LK-4133025	Ariyalai S. W. (East)	gnd	325	232	84	8	0	0	1	0	0
LK-6118135	Subhasinghapura	gnd	325	286	26	1	1	7	3	1	0
LK-6127330	Uthuruwella	gnd	325	168	114	4	3	0	24	12	0
LK-6142195	Kudakalawa	gnd	325	258	61	0	3	3	0	0	0
LK-6151005	Wilgamdematawa	gnd	325	201	114	0	1	6	3	0	0
LK-6163130	Kothalawalagama	gnd	325	164	140	13	8	0	0	0	0
LK-6172125	Kongahagedara	gnd	325	215	85	20	1	4	0	0	0
LK-6175015	Pahala Weerakodiyana	gnd	325	262	37	0	9	10	7	0	0
LK-6206035	Karathivu South	gnd	325	195	48	1	40	20	15	6	0
LK-6218105	Kudirippuwa	gnd	325	279	21	7	5	3	9	1	0
LK-6224045	Maha Uswewa South	gnd	325	245	63	5	5	1	6	0	0
LK-6242120	Naravila	gnd	325	270	44	2	3	5	1	0	0
LK-7109035	Etaweeragollewa	gnd	325	96	219	8	0	0	2	0	0
LK-7130015	Mahakanadarawa L.B. Track 02	gnd	325	101	220	1	1	2	0	0	0
LK-8230045	Usgala	gnd	325	176	127	8	2	9	3	0	0
LK-9112025	Sri Palabaddala	gnd	325	90	199	2	1	33	0	0	0
LK-9119060	Thanjanthenna	gnd	325	94	205	3	0	23	0	0	0
LK-1215100	Kudagoda	gnd	324	236	84	1	1	2	0	0	0
LK-1230550	Wanaluwawa South	gnd	324	119	194	1	6	4	0	0	0
LK-2121165	Waragolla	gnd	324	61	236	20	4	3	0	0	0
LK-2136245	Diyapalagoda	gnd	324	10	231	66	5	5	7	0	0
LK-2212015	Aluthgama	gnd	324	119	185	15	0	5	0	0	0
LK-3109135	Mahaedanda	gnd	324	51	251	14	1	5	1	1	0
LK-3115050	Marthupitiya	gnd	324	94	216	13	0	1	0	0	0
LK-3224015	Maragoda	gnd	324	187	119	17	1	0	0	0	0
LK-3248165	Dickwella South	gnd	324	114	159	47	2	1	1	0	0
LK-3306115	Karambawewa	gnd	324	149	157	6	0	4	8	0	0
LK-3324090	Murungasyaya West	gnd	324	172	135	15	0	0	2	0	0
LK-4127085	Viyaparimulai	gnd	324	268	40	4	8	1	3	0	0
LK-4136110	Vannarpannai	gnd	324	157	150	14	2	0	0	0	1
LK-4209065	Poomalarnthan	gnd	324	289	10	1	0	22	1	1	0
LK-4409025	Manikkapuram	gnd	324	184	107	0	13	20	0	0	0
LK-6124040	Kirimetiyawa	gnd	324	217	100	1	1	1	4	0	0
LK-6130205	Ihala Gokarella	gnd	324	162	130	9	3	8	12	0	0
LK-6175070	Gahalagaswala	gnd	324	285	22	1	1	15	0	0	0
LK-6181190	Kasungama	gnd	324	245	58	4	1	16	0	0	0
LK-6215080	Thammennagama	gnd	324	177	96	2	30	10	6	3	0
LK-6242190	Bulugahawewa	gnd	324	312	5	3	1	0	3	0	0
LK-7148155	Katiyawa Track 10	gnd	324	88	229	2	0	1	4	0	0
LK-7154250	Dunumadalawa	gnd	324	42	249	20	2	7	4	0	0
LK-8127275	Thelhawadigama	gnd	324	64	233	23	0	4	0	0	0
LK-8218040	Madamagama	gnd	324	61	232	9	1	10	11	0	0
LK-9203430	Kavudaulla	gnd	324	103	173	25	4	17	2	0	0
LK-9218240	Ihala Lenagala	gnd	324	193	114	10	0	7	0	0	0
LK-9224105	Urumeewala	gnd	324	103	161	3	35	11	11	0	0
LK-9230065	Kelegama	gnd	324	81	204	3	13	0	23	0	0
LK-1215565	Samurdhigama	gnd	323	177	129	15	1	1	0	0	0
LK-1312070	Ihala Naragala South	gnd	323	70	241	3	0	5	3	1	0
LK-1312130	Udugalakanda	gnd	323	99	205	6	0	5	8	0	0
LK-1324085	Pothuvila West	gnd	323	118	187	15	0	3	0	0	0
LK-2203230	Hathadukkuwa	gnd	323	127	158	7	14	17	0	0	0
LK-2206200	Yakkuragala South	gnd	323	62	247	5	1	4	4	0	0
LK-3118050	Thawalama South	gnd	323	111	204	4	0	2	2	0	0
LK-3134050	Henagoda	gnd	323	102	207	10	0	0	4	0	0
LK-3151160	Ampavila	gnd	323	165	141	11	0	0	6	0	0
LK-3236025	Batuvita 1	gnd	323	113	196	9	0	3	1	0	1
LK-4133185	Kokuvil West	gnd	323	128	178	15	0	1	1	0	0
LK-5212105	Gonagala	gnd	323	69	230	1	3	20	0	0	0
LK-6103170	Wannikudawewa	gnd	323	177	127	8	1	6	4	0	0
LK-7142065	Track 03	gnd	323	177	138	3	1	0	4	0	0
LK-7154240	Kotagala	gnd	323	53	252	4	1	13	0	0	0
LK-8206085	Ihawa	gnd	323	223	98	1	1	0	0	0	0
LK-9112160	Banagoda	gnd	323	28	289	0	0	6	0	0	0
LK-9115200	Mamalgaha	gnd	323	38	262	4	1	0	18	0	0
LK-9118195	Ellepola	gnd	323	77	219	4	1	0	22	0	0
LK-9142210	Thambagamuwa East	gnd	323	188	113	12	0	6	4	0	0
LK-9209060	Attapitiya	gnd	323	130	156	23	2	6	6	0	0
LK-9212255	Gurullawala	gnd	323	136	149	20	2	16	0	0	0
LK-9221130	Puranpotta	gnd	323	93	127	4	0	91	8	0	0
LK-1215355	Pethiyagoda South	gnd	322	240	75	6	1	0	0	0	0
LK-1224145	Medagama III	gnd	322	90	148	74	9	1	0	0	0
LK-1227225	Ranpokunagama D Zone	gnd	322	169	138	15	0	0	0	0	0
LK-1230440	Poogoda	gnd	322	126	177	10	6	2	1	0	0
LK-1312105	Bulathsinhala South	gnd	322	96	190	7	2	12	15	0	0
LK-1315055	Weliketella	gnd	322	89	210	15	0	8	0	0	0
LK-2133070	Udabokalawela	gnd	322	34	263	20	1	4	0	0	0
LK-2136085	Pelawa Pahalagama	gnd	322	43	222	46	5	6	0	0	0
LK-2142100	Thundeniya	gnd	322	6	267	20	13	16	0	0	0
LK-2145285	Meeruppa	gnd	322	57	202	47	15	1	0	0	0
LK-2206295	Nayakumbura	gnd	322	38	245	2	3	34	0	0	0
LK-2218105	Owala Polwatta	gnd	322	44	216	25	17	20	0	0	0
LK-2310195	Kandeyaya	gnd	322	28	231	6	24	29	2	2	0
LK-2312230	Kalukele	gnd	322	51	106	28	39	84	14	0	0
LK-3115130	Wattahena	gnd	322	91	217	7	6	1	0	0	0
LK-3124260	Urala South	gnd	322	131	184	4	1	2	0	0	0
LK-3134030	Aluthwala	gnd	322	94	197	23	0	0	8	0	0
LK-3142175	Kalegana North	gnd	322	39	267	15	0	1	0	0	0
LK-3151185	Horadugoda	gnd	322	204	108	8	1	1	0	0	0
LK-3154075	Thalpe East	gnd	322	165	144	10	1	1	1	0	0
LK-3230170	Narawelpita West	gnd	322	158	155	7	1	1	0	0	0
LK-3239105	Pelena North	gnd	322	194	84	37	1	5	0	1	0
LK-4121105	Karaveddy East	gnd	322	87	230	1	0	2	2	0	0
LK-4418020	Kiriibbanwewa	gnd	322	59	245	3	2	1	12	0	0
LK-4509125	Rathinapuram	gnd	322	186	94	12	7	20	2	1	0
LK-5233125	Addalachchenai 14	gnd	322	185	3	125	7	0	2	0	0
LK-5245025	Thambiluvil 1 South	gnd	322	262	7	53	0	0	0	0	0
LK-6106180	Bulnewa	gnd	322	122	184	3	0	5	8	0	0
LK-6112065	Kirimetiyawa	gnd	322	153	151	8	1	7	2	0	0
LK-6136210	Pennithawa	gnd	322	296	16	0	8	2	0	0	0
LK-6145085	Nikapitiya	gnd	322	240	66	2	3	5	6	0	0
LK-6178390	Kohombapola	gnd	322	276	34	2	3	7	0	0	0
LK-6181235	Puskoladeniya	gnd	322	223	83	9	3	3	0	1	0
LK-6187215	Hondella	gnd	322	146	139	22	5	8	1	1	0
LK-6206075	Samagipura	gnd	322	151	92	2	3	8	60	6	0
LK-6212085	Inginimitiya East	gnd	322	224	70	11	7	7	3	0	0
LK-7212145	Navagaha Ela	gnd	322	21	296	2	0	2	1	0	0
LK-7218045	Attanakadawala South	gnd	322	76	233	3	0	0	8	1	1
LK-8115020	Boliyadda	gnd	322	11	274	22	1	14	0	0	0
LK-8203100	Kehel Attawala	gnd	322	132	179	7	1	2	1	0	0
LK-8206035	Panguwa	gnd	322	200	108	10	0	4	0	0	0
LK-8212105	Karambagoda	gnd	322	130	168	6	3	10	4	1	0
LK-8215020	Debeddekivula	gnd	322	120	172	2	0	28	0	0	0
LK-9103145	Nakandala	gnd	322	36	265	10	1	6	4	0	0
LK-9212030	Kalugalla	gnd	322	169	120	15	1	12	5	0	0
LK-9212100	Uda Karadupana	gnd	322	84	135	4	2	8	88	0	1
LK-9227110	Weeragalla	gnd	322	33	135	5	86	63	0	0	0
LK-1209575	Ullalapola East	gnd	321	226	86	2	3	2	2	0	0
LK-1212610	Kumbaloluwa Pahala	gnd	321	131	182	3	2	3	0	0	0
LK-1215580	Kotugoda 1	gnd	321	162	137	17	1	4	0	0	0
LK-1227090	Napagoda	gnd	321	151	148	15	1	6	0	0	0
LK-1318025	Thibbotugoda	gnd	321	64	240	4	1	10	1	1	0
LK-1324210	Karandagoda	gnd	321	85	184	48	0	4	0	0	0
LK-1330225	Keppetiyagahalanda	gnd	321	90	197	29	0	3	2	0	0
LK-2139550	Pitawalawatta	gnd	321	7	234	57	7	3	13	0	0
LK-3103130	Kaikawala	gnd	321	139	177	4	0	1	0	0	0
LK-3106110	Makumbura	gnd	321	153	158	6	0	0	4	0	0
LK-3124120	Udugama North	gnd	321	89	195	11	0	26	0	0	0
LK-3130085	Pathawelivitiya North	gnd	321	109	209	2	0	0	0	1	0
LK-3139045	Bope North	gnd	321	73	215	28	0	5	0	0	0
LK-3148165	Thalgampala North	gnd	321	79	224	8	1	0	8	1	0
LK-3154200	Pelessa	gnd	321	150	154	13	0	3	1	0	0
LK-3230140	Udupeellegoda East	gnd	321	188	120	8	0	4	1	0	0
LK-3233095	Kirinda Mangin Ihala Central	gnd	321	178	119	23	0	1	0	0	0
LK-4509150	Thirunagar South	gnd	321	166	122	14	4	0	15	0	0
LK-4509195	Uttupulam	gnd	321	146	132	3	0	36	3	1	0
LK-6109155	Eriyawa	gnd	321	187	114	3	2	10	4	1	0
LK-6121085	Hathigammana	gnd	321	217	81	2	0	9	12	0	0
LK-6145165	Dolahamuna	gnd	321	199	90	16	5	6	5	0	0
LK-6145185	Hanthihawa	gnd	321	241	63	2	1	0	13	1	0
LK-6154180	Udawalpola	gnd	321	83	202	28	2	6	0	0	0
LK-6172250	Hammalawa	gnd	321	253	59	4	3	2	0	0	0
LK-7112065	Kiralpetiyawa	gnd	321	138	171	1	0	9	2	0	0
LK-7160090	Wedinigama	gnd	321	32	274	4	5	0	6	0	0
LK-8218035	Karavila	gnd	321	70	222	6	0	23	0	0	0
LK-9145110	Thennahena	gnd	321	153	145	5	1	6	11	0	0
LK-9209115	Debathgama Pallebage	gnd	321	127	161	14	4	8	7	0	0
LK-9227115	Nawata	gnd	321	48	245	5	5	14	4	0	0
LK-1230600	Pahala Dompe	gnd	320	72	240	7	0	0	1	0	0
LK-1321005	Mestiya	gnd	320	52	261	5	0	0	2	0	0
LK-1324305	Gammedda	gnd	320	164	137	15	3	1	0	0	0
LK-2106225	Paleepana	gnd	320	30	181	96	10	2	1	0	0
LK-2133165	Uduwawala West	gnd	320	21	189	64	10	0	36	0	0
LK-2139130	Hendeniya East	gnd	320	7	196	104	5	8	0	0	0
LK-2309300	Medakandura	gnd	320	26	160	17	0	117	0	0	0
LK-3236175	Nadugala 1	gnd	320	103	176	26	6	8	0	0	1
LK-3239185	Mirissa North	gnd	320	160	130	24	1	2	3	0	0
LK-3248030	Dandeniya North	gnd	320	206	99	9	1	5	0	0	0
LK-3248130	Dodampahala Central	gnd	320	214	86	19	0	1	0	0	0
LK-3333005	Sudarshanagama	gnd	320	185	124	6	1	4	0	0	0
LK-4415015	Ampalavanpokkanai	gnd	320	269	17	5	6	14	0	9	0
LK-4509205	Vannerikulam	gnd	320	137	169	2	6	1	1	4	0
LK-6106055	Kepela	gnd	320	167	135	1	0	16	1	0	0
LK-6124105	Ullalapola	gnd	320	135	159	17	2	0	7	0	0
LK-6139165	Baladora	gnd	320	262	47	2	5	0	4	0	0
LK-6157005	Meddegama West	gnd	320	196	97	12	9	6	0	0	0
LK-6157020	Hengawa	gnd	320	174	115	3	4	23	1	0	0
LK-6160010	Barandana	gnd	320	82	202	18	9	0	9	0	0
LK-7124115	Ihala Angunachchiya	gnd	320	143	167	8	2	0	0	0	0
LK-7212130	Bimpokuna	gnd	320	49	254	1	5	11	0	0	0
LK-8106030	Kandubedda	gnd	320	168	139	0	1	12	0	0	0
LK-8124050	Deegalla	gnd	320	25	207	5	3	80	0	0	0
LK-8206090	Alpitiya	gnd	320	156	150	10	1	2	1	0	0
LK-8212020	Kotagoda	gnd	320	197	106	6	0	11	0	0	0
LK-9106105	Ovitigama	gnd	320	52	241	9	0	18	0	0	0
LK-9112155	Hettikanda	gnd	320	23	287	5	1	4	0	0	0
LK-1115245	Mambula	gnd	319	86	222	5	0	6	0	0	0
LK-1306040	Rerukana	gnd	319	66	227	25	0	1	0	0	0
LK-1339270	Thundola	gnd	319	98	211	4	1	1	4	0	0
LK-2121185	Morayaya	gnd	319	103	195	16	4	1	0	0	0
LK-2136060	Kobbekaduwa	gnd	319	14	282	18	2	2	1	0	0
LK-2139385	Eladetta West	gnd	319	18	203	93	1	1	3	0	0
LK-3118020	Habarakada East	gnd	319	119	192	7	0	1	0	0	0
LK-3124060	Parana Thanayamgoda Central	gnd	319	103	211	2	0	3	0	0	0
LK-3127115	Pahala Keembiya	gnd	319	118	197	2	0	0	2	0	0
LK-3206125	Porupitiya	gnd	319	115	192	8	0	4	0	0	0
LK-3218075	Ihala Maliduwa	gnd	319	143	163	9	0	3	0	1	0
LK-3306040	Punchiappujandura	gnd	319	173	131	7	0	2	5	1	0
LK-3325035	Mapitakanda	gnd	319	207	97	3	0	0	12	0	0
LK-4130240	Mirusuvil North	gnd	319	150	149	1	2	2	14	1	0
LK-5110090	Koraveli	gnd	319	230	34	0	8	17	20	10	0
LK-5306070	Cassimnagar	gnd	319	258	53	3	1	2	1	0	1
LK-5327030	Kaddaiparichchan North	gnd	319	132	165	8	6	4	0	4	0
LK-6118070	Thalakolawewa	gnd	319	226	70	2	4	11	4	2	0
LK-6148115	Angamuwa	gnd	319	270	39	3	2	4	1	0	0
LK-6149070	Pahala Kolamunna	gnd	319	185	104	7	2	14	7	0	0
LK-6151060	Kudagalgamuwa	gnd	319	174	127	9	1	2	6	0	0
LK-6157170	Bogamuwa	gnd	319	206	103	8	1	1	0	0	0
LK-6163230	Hunugalkadulla	gnd	319	150	139	19	5	6	0	0	0
LK-6163370	Ogodapola	gnd	319	149	121	38	4	0	7	0	0
LK-6175105	Karandavila	gnd	319	281	19	9	5	0	4	1	0
LK-6184185	Yatigaloluwa	gnd	319	148	152	10	1	0	8	0	0
LK-7166165	Morotte Gama	gnd	319	153	138	1	4	14	8	1	0
LK-7206040	Etambaoya	gnd	319	83	228	2	2	2	1	1	0
LK-8118100	Kanahela	gnd	319	2	158	15	2	142	0	0	0
LK-8121115	Vineethagama	gnd	319	3	246	30	6	34	0	0	0
LK-9109035	Kiriella	gnd	319	90	196	6	0	9	18	0	0
LK-9119025	Neluyaya	gnd	319	104	197	4	1	13	0	0	0
LK-9133105	Weddagala East	gnd	319	46	247	10	3	10	2	1	0
LK-9142200	Dambavinna	gnd	319	167	140	5	2	0	5	0	0
LK-9151130	Dorapane	gnd	319	199	109	9	0	2	0	0	0
LK-9209010	Wakirigala	gnd	319	192	105	12	6	0	4	0	0
LK-9218125	Nape	gnd	319	151	135	22	2	0	9	0	0
LK-1212385	Kal/ Pallewela	gnd	318	208	106	3	0	1	0	0	0
LK-1212710	Hakwadunna	gnd	318	150	161	6	0	0	1	0	0
LK-1224460	Pahala Imbulgoda East	gnd	318	82	209	25	0	1	0	1	0
LK-1227125	Hiripitiya South	gnd	318	111	193	14	0	0	0	0	0
LK-1306140	Rambukkana North	gnd	318	75	225	16	2	0	0	0	0
LK-1306270	Bamunumulla (Muslim)	gnd	318	35	225	55	0	3	0	0	0
LK-1309265	Munagama West	gnd	318	71	223	23	1	0	0	0	0
LK-2103110	Galagedara Madige South	gnd	318	12	192	110	3	0	1	0	0
LK-2112020	Udurawana	gnd	318	34	216	50	2	16	0	0	0
LK-2302295	Dombagasthalawa	gnd	318	0	183	2	1	124	8	0	0
LK-2309490	Harasbedda North	gnd	318	14	83	24	5	176	14	2	0
LK-3112170	Ambana	gnd	318	173	144	0	0	1	0	0	0
LK-3206185	Paragala	gnd	318	164	149	3	1	1	0	0	0
LK-3212030	Athapattukanda	gnd	318	243	68	5	0	1	1	0	0
LK-3230115	Kebiliyapola South	gnd	318	169	133	12	0	4	0	0	0
LK-4112175	Myliddy North	gnd	318	274	25	3	5	0	11	0	0
LK-4130055	Maravanpulo	gnd	318	292	18	0	0	0	7	1	0
LK-4130290	Manthuvil East	gnd	318	115	195	3	1	0	4	0	0
LK-4133085	Kantharmadam South East	gnd	318	168	133	13	0	1	3	0	0
LK-5216060	Sorikalmunai 3	gnd	318	265	15	24	11	3	0	0	0
LK-5230125	Ninthavur 23	gnd	318	291	11	11	5	0	0	0	0
LK-5236035	Akkaraipattu 04	gnd	318	172	0	146	0	0	0	0	0
LK-6154060	Thalatuwa	gnd	318	166	125	18	6	3	0	0	0
LK-6187405	Kuleepitiya South	gnd	318	163	131	19	2	3	0	0	0
LK-6215095	Attavilluwa	gnd	318	150	136	1	18	0	9	4	0
LK-6245250	Bolana	gnd	318	302	9	4	3	0	0	0	0
LK-7109110	Railway Town	gnd	318	40	271	5	1	0	1	0	0
LK-7151075	Ethungama North	gnd	318	89	222	3	2	2	0	0	0
LK-8112060	Maliyadda	gnd	318	116	192	1	3	6	0	0	0
LK-9218235	Kohombadeniya	gnd	318	204	34	8	55	10	7	0	0
