region_id	region_name	region_name_in_data	region_ent_type	buddhist	hindu	islam	roman_catholic	other_christian	other
LK-1209185	Delwagura	Delwagura	GND	896	0	0	0	0	4
LK-1209190	Wekada	Wekada	GND	971	0	0	22	0	7
LK-1209195	Kalumada	Kalumada	GND	683	0	0	0	0	3
LK-1209200	Agalegedara	Agalegedara	GND	994	0	0	48	11	2
LK-1209205	Waradala	Waradala	GND	1477	0	0	309	19	7
LK-1209210	Kotadeniyawa	Kotadeniyawa	GND	2017	12	0	78	23	1
LK-1209215	Erabadda	Erabadda	GND	715	0	0	12	0	10
LK-1209220	Diyagampala	Diyagampala	GND	1394	0	0	0	0	2
LK-1209225	Koradaminna	Koradaminna	GND	935	0	0	0	0	5
LK-1209230	Dimbuldeniya	Dimbuldeniya	GND	1020	0	0	0	0	7
LK-1209235	Paragoda North	Paragoda North	GND	835	0	0	0	0	0
LK-1209240	Paragoda South	Paragoda South	GND	664	0	0	0	0	2
LK-1209245	Moragalkanda	Moragalkanda	GND	321	0	0	0	0	7
LK-1209250	Nawana West	Nawana West	GND	783	0	0	17	0	1
LK-1209255	Hettimulla	Hettimulla	GND	1026	0	0	14	0	3
LK-1209260	Haloluwa	Haloluwa	GND	868	0	0	17	0	11
LK-1209265	Kelegedara	Kelegedara	GND	802	34	0	14	19	1
LK-1209270	Heeralugedara	Heeralugedara	GND	1675	0	0	32	18	11
LK-1209275	Walpita	Walpita	GND	1265	22	33	0	0	11
LK-1209280	Welagana	Welagana	GND	972	0	0	0	0	21
LK-1209285	Thammita	Thammita	GND	1603	0	0	120	0	14
LK-1209290	Palliyapitiya West	Palliyapitiya West	GND	885	0	0	57	14	1
LK-1209295	Induragara North	Induragara North	GND	2050	0	0	141	0	14
LK-1209300	Induragara South	Induragara South	GND	675	0	0	75	24	1
LK-1209305	Kadawala North	Kadawala North	GND	1645	17	0	321	133	0
LK-1209310	Kadawala	Kadawala	GND	789	0	0	243	0	14
LK-1209315	Kaluwarippuwa East - Dakuna	Kaluwarippuwa East - Dakuna	GND	1157	87	12	1602	88	0
LK-1209320	Miriswatta	Miriswatta	GND	1051	31	0	617	93	22
LK-1209325	Dagonna North	Dagonna North	GND	1463	0	0	124	0	3
LK-1209330	Dagonna East	Dagonna East	GND	1480	0	0	88	16	2
LK-1209335	Halgahawelawatta	Halgahawelawatta	GND	591	0	0	42	0	7
LK-1209340	Katuwellegama North	Katuwellegama North	GND	1123	0	0	40	13	8
LK-1209345	Kadawala South	Kadawala South	GND	790	0	0	248	132	10
LK-1209350	Batepola	Batepola	GND	1029	0	0	598	20	5
LK-1209355	Doonagaha South	Doonagaha South	GND	1747	0	0	94	22	3
LK-1209360	Doonagaha	Doonagaha	GND	824	0	0	154	0	9
LK-1209365	Palliyapitiya East	Palliyapitiya East	GND	1576	0	0	0	0	12
LK-1209370	Hunumulla	Hunumulla	GND	1844	0	0	37	0	4
LK-1209375	Hapugahagama	Hapugahagama	GND	830	0	0	0	0	8
LK-1209380	Barawavila	Barawavila	GND	1226	0	0	12	0	0
LK-1209385	Kudagammana	Kudagammana	GND	1962	0	0	18	22	7
LK-1209390	Pahala Madithiyawala	Pahala Madithiyawala	GND	1113	0	0	0	25	7
LK-1209395	Kaluaggala	Kaluaggala	GND	981	0	0	0	0	2
LK-1209400	Kuleegedara	Kuleegedara	GND	970	0	0	0	0	1
LK-1209405	Nawana East	Nawana East	GND	591	0	0	0	0	3
LK-1209410	Nariyamulla	Nariyamulla	GND	558	0	0	0	0	9
LK-1209415	Halpe 2	Halpe	GND	3052	0	0	49	20	2
LK-1209420	Parana Halpe West	Parana Halpe West	GND	1196	0	0	0	0	13
LK-1209425	Parana Halpe East	Parana Halpe East	GND	777	0	0	14	0	3
LK-1209430	Gurullagama	Gurullagama	GND	809	18	0	0	0	4
LK-1209435	Kithulwala Ihala	Kithulwala Ihala	GND	1167	0	0	0	0	7
LK-1209440	Kithulwala Pahala	Kithulwala Pahala	GND	958	0	0	0	0	5
LK-1209445	Kithulwala North	Kithulwala North	GND	1043	0	0	14	0	4
LK-1209450	Kaluaggala Pahalagama	Kaluaggala Pahalagama	GND	654	0	0	0	0	6
LK-1209455	Wattemulla	Wattemulla	GND	1240	0	0	20	12	0
LK-1209460	Ihala Madithiyawala	Ihala Madithiyawala	GND	940	0	0	0	0	7
LK-1209465	Hangawatta	Hangawatta	GND	435	0	0	11	21	0
LK-1209470	Rassapana	Rassapana	GND	497	0	0	0	0	0
LK-1209475	Balagalla West	Balagalla West	GND	1172	10	0	23	0	4
LK-1209480	Parana Handiya	Parana Handiya	GND	397	0	0	0	0	16
LK-1209485	Pinnakele	Pinnakele	GND	880	0	0	17	0	8
LK-1209490	Pinnakele South	Pinnakele South	GND	966	0	0	0	0	7
LK-1209495	Urapana	Urapana	GND	1419	0	0	113	0	7
LK-1209500	Kelepitimulla	Kelepitimulla	GND	2230	13	0	171	0	10
LK-1209505	Sayakkaramulla	Sayakkaramulla	GND	719	0	0	38	0	12
LK-1209510	Henpitagedara	Henpitagedara	GND	1223	18	0	0	0	11
LK-1209515	Aluthepola West	Aluthepola West	GND	1817	0	0	15	0	2
LK-1209520	Thotillagahawatta	Thotillagahawatta	GND	1126	0	0	296	0	8
LK-1209525	Katuwellegama South	Katuwellegama South	GND	1676	20	0	18	0	5
LK-1209530	Palugahawela	Palugahawela	GND	1338	0	0	32	0	10
LK-1209535	Dagonna South	Dagonna South	GND	2768	25	0	458	0	7
LK-1209540	Hapuwalana South	Hapuwalana South	GND	812	0	0	0	0	13
LK-1209545	Hapuwalana	Hapuwalana	GND	783	0	0	0	0	8
LK-1209550	Bomugammana North	Bomugammana North	GND	1851	18	0	53	22	1
LK-1209555	Bomugammana South	Bomugammana South	GND	1020	0	0	35	13	7
LK-1209560	Pinnalanda	Pinnalanda	GND	787	0	0	31	0	10
LK-1209565	Divulapitiya	Divulapitiya	GND	1715	0	0	76	11	4
LK-1209570	Balagalla East	Balagalla East	GND	871	0	0	16	0	4
LK-1209575	Ullalapola East	Ullalapola East	GND	1158	0	0	0	0	14
LK-1209580	Ullalapola West	Ullalapola West	GND	1197	0	0	28	0	4
LK-1209585	Wewagedara	Wewagedara	GND	1036	0	0	23	0	0
LK-1209590	Horagasmulla	Horagasmulla	GND	1582	0	0	51	44	3
LK-1209595	Assennawatta East	Assennawatta East	GND	3186	12	0	116	21	10
LK-1209600	Hapuwalana North	Hapuwalana North	GND	844	0	0	14	0	7
LK-1209605	Assennawatta West	Assennawatta West	GND	1041	0	0	0	0	11
LK-1209610	Weragodamulla	Weragodamulla	GND	2174	0	0	45	0	3
LK-1209615	Aluthepola East	Aluthepola East	GND	1264	20	0	75	13	1
LK-1212	Mirigama	Mirigama	DSD	164914	657	8655	1169	307	1045
LK-1212005	Nalla	Nalla	GND	3746	0	0	137	61	5
LK-1212010	Giriullagama	Giriullagama	GND	1506	12	0	98	0	2
LK-1212015	Loluwagoda	Loluwagoda	GND	2516	15	17	70	15	0
LK-1212020	Delwala South	Delwala South	GND	793	0	0	13	0	5
LK-1212025	Delwala	Delwala	GND	765	0	0	17	0	6
LK-1212030	Loluwagoda South	Loluwagoda South	GND	1104	0	0	0	15	7
LK-1212035	Madurupitiya	Madurupitiya	GND	859	14	0	0	0	4
LK-1212040	Hapugahagedara	Hapugahagedara	GND	1017	0	0	0	0	11
LK-1212045	Kandangamuwa	Kandangamuwa	GND	1456	19	0	0	0	5
LK-1212050	Henegama	Henegama	GND	1044	0	0	0	0	9
LK-1212055	Maladeniya	Maladeniya	GND	1118	0	0	0	0	11
LK-1212060	Kahandawa	Kahandawa	GND	1666	0	0	0	0	14
LK-1212065	Kandalama	Kandalama	GND	1456	0	0	10	0	9
LK-1212070	Walbothale	Walbothale	GND	2345	0	0	14	0	12
LK-1212075	Pirisyala	Pirisyala	GND	1025	0	0	0	0	6
LK-1212080	Kamarangawa	Kamarangawa	GND	776	0	0	0	0	2
LK-1212085	Keenadeniya	Keenadeniya	GND	1327	12	0	0	0	10
LK-1212090	Bothale Pahalagama North	Bothale Pahalagama North	GND	1373	0	0	0	0	9
LK-1212095	Maveehena	Maveehena	GND	990	10	0	0	0	11
LK-1212100	Kurunduwatta	Kurunduwatta	GND	1155	0	0	17	0	7
LK-1212105	Purana Meerigama	Purana Mirigama	GND	1002	20	0	0	0	0
LK-1212110	Hakurukumbura	Hakurukumbura	GND	2409	11	0	45	0	4
LK-1212115	Mugurugampala	Mugurugampala	GND	1858	0	0	0	0	11
LK-1212120	Vilwatta	Vilwatta	GND	1460	0	0	10	10	2
LK-1212125	Thawalampitiya	Thawalampitiya	GND	960	12	0	17	0	11
LK-1212130	Bothale Pahalagama	Bothale Pahalagama	GND	1009	0	0	0	0	6
LK-1212135	Bothale Pahalagama West	Bothale Pahalagama West	GND	1000	0	0	0	0	2
LK-1212140	Bothale Medagama	Bothale Medagama	GND	883	0	0	0	0	4
LK-1212145	Bothale Pahalagama East	Bothale Pahalagama East	GND	1854	0	0	39	0	7
LK-1212150	Thalagama East	Thalagama East	GND	523	0	0	0	0	2
LK-1212155	Thalagama	Thalagama	GND	771	0	0	11	0	0
LK-1212160	Balathawa	Balathawa	GND	851	0	0	0	0	5
LK-1212165	Makoora	Makoora	GND	481	0	0	0	0	1
LK-1212170	Pottekanda	Pottekanda	GND	628	0	0	0	0	6
LK-1212175	Bothale Ihalagama	Bothale Ihalagama	GND	956	0	0	0	0	5
LK-1212180	Andagalakanda	Andagalakanda	GND	622	0	0	0	0	0
LK-1212185	Halugama Ihala	Halugama Ihala	GND	863	0	0	0	0	3
LK-1212190	Kindiwala	Kindiwala	GND	601	0	0	0	0	5
LK-1212195	Halugama Pahala	Halugama Pahala	GND	584	0	0	0	0	1
LK-1212200	Meerigama	Mirigama	GND	437	0	0	0	0	17
LK-1212205	Walawwatta	Walawwatta	GND	1198	0	0	0	0	13
LK-1212210	Thilinagama	Thilinagama	GND	1319	0	0	0	0	15
LK-1212215	Vijayarajadahana	Vijayarajadahana	GND	856	0	0	10	0	6
LK-1212220	Neligama Ihala	Neligama Ihala	GND	548	0	0	0	0	2
LK-1212225	Neligama Central	Neligama Central	GND	731	0	0	0	0	7
LK-1212230	Neligama	Neligama	GND	963	0	0	16	0	4
LK-1212235	Lindara	Lindara	GND	948	0	0	11	0	1
LK-1212240	Halugama	Halugama	GND	1543	0	0	0	0	4
LK-1212245	Siyambalagoda	Siyambalagoda	GND	771	0	0	0	0	5
LK-1212250	Lindara Pahala	Lindara Pahala	GND	605	0	0	0	0	1
LK-1212255	Pohonnaruwa	Pohonnaruwa	GND	1240	0	0	11	0	4
LK-1212260	Indiparape	Indiparape	GND	1006	0	0	0	0	10
LK-1212265	Kosetadeniya	Kosetadeniya	GND	747	0	0	0	0	6
LK-1212270	Imbulanwala	Imbulanwala	GND	896	0	0	0	0	1
LK-1212275	Uduulla	Uduulla	GND	572	0	0	0	0	4
LK-1212280	Gaspe	Gaspe	GND	1561	0	0	0	0	21
LK-1212285	Banduragoda	Banduragoda	GND	965	0	0	0	0	20
LK-1212290	Keppitiwalana	Keppitiwalana	GND	1343	0	0	0	0	14
LK-1212295	Gaspe Pahalagama	Gaspe Pahalagama	GND	829	0	0	13	0	6
LK-1212300	Galgana	Galgana	GND	409	0	0	0	0	15
LK-1212305	Pelapitigama	Pelapitigama	GND	1307	0	0	0	0	11
LK-1212310	Elhena	Elhena	GND	1811	0	0	0	0	10
LK-1212315	Ganegoda	Ganegoda	GND	1117	0	0	10	0	5
LK-1212320	Hiriwala	Hiriwala	GND	1764	0	0	0	23	13
LK-1212325	Handurumulla	Handurumulla	GND	785	0	0	0	0	1
LK-1212330	Pamunuwatta	Pamunuwatta	GND	1489	0	0	0	0	12
LK-1212335	Lindara Ihala	Lindara Ihala	GND	454	0	0	0	0	4
LK-1212340	Arukgoda	Arukgoda	GND	547	0	0	0	0	3
LK-1212345	Madabavita	Madabavita	GND	1370	0	0	0	0	3
LK-1212350	Madabavita Ihalagama	Madabavita Ihalagama	GND	929	0	0	0	0	4
LK-1212355	Newgala	Newgala	GND	1070	0	0	0	0	14
LK-1212360	Danovita	Danovita	GND	1423	21	22	34	0	2
LK-1212365	Weweldeniya Pahalagama	Weweldeniya Pahalagama	GND	955	0	32	0	0	3
LK-1212370	Weweldeniya Pahalagama West	Weweldeniya Pahalagama West	GND	1431	0	0	14	0	4
LK-1212375	Henepola	Henepola	GND	545	0	0	0	0	0
LK-1212380	Palmada	Palmada	GND	688	0	0	0	0	4
LK-1212385	Kal/ Pallewela	Kal/Pallewela	GND	1161	0	0	10	0	2
LK-1212390	Raddalgoda	Raddalgoda	GND	866	0	0	0	0	3
LK-1212395	Ihala Bokalagama	Ihala Bokalagama	GND	1152	0	0	0	0	5
LK-1212400	Pahala Bokalagama	Pahala Bokalagama	GND	2262	0	0	10	0	9
LK-1212405	Kukulnape	Kukulnape	GND	762	0	0	11	0	1
LK-1212410	Gaspe South	Gaspe South	GND	889	0	0	0	0	9
LK-1212415	Muddaragama	Muddaragama	GND	975	0	0	0	0	19
LK-1212420	Hanchapola	Hanchapola	GND	1011	0	0	0	0	17
LK-1212425	Hirikuluwa	Hirikuluwa	GND	608	136	0	0	0	2
LK-1212430	Pathagama	Pathagama	GND	728	0	0	0	0	11
LK-1212435	Borukgamuwa West	Borukgamuwa West	GND	909	0	0	0	0	11
LK-1212440	Borukgamuwa	Borukgamuwa	GND	1213	0	0	0	0	34
LK-1212445	Pallewela	Pallewela	GND	717	0	0	0	0	9
LK-1212450	Weragoda/ Kakkele	Weragoda/Kakkele	GND	1189	0	0	0	0	18
LK-1212455	Hansagiriya	Hansagiriya	GND	377	0	1824	0	0	8
LK-1212460	Wellevilamulla North	Wellevilamulla North	GND	900	0	115	0	0	12
LK-1212465	Wellevilamulla	Wellevilamulla	GND	84	0	1483	11	0	0
LK-1212470	Udawela	Udawela	GND	1341	0	125	0	0	12
LK-1212475	Hapitigama	Hapitigama	GND	1034	0	0	11	0	9
LK-1212480	Makkanigoda North	Makkanigoda North	GND	1688	13	0	12	11	7
LK-1212485	Pahalawela	Pahalawela	GND	635	0	0	0	0	6
LK-1212490	Millawala	Millawala	GND	1182	0	0	0	0	9
LK-1212495	Weweldeniya Ihalagama West	Weweldeniya Ihalagama West	GND	526	14	195	12	0	2
LK-1212500	Weweldeniya Ihalagama	Weweldeniya Ihalagama	GND	717	0	89	15	13	2
LK-1212505	Kotadeniya	Kotadeniya	GND	1027	0	0	0	0	3
LK-1212510	Ilukpatha/ Weragoda	Ilukpatha/Weragoda	GND	1184	0	0	0	0	5
LK-1212515	Hedidenikanda	Hedidenikanda	GND	639	24	71	0	26	5
LK-1212520	Radawadunna	Radawadunna	GND	1016	0	0	0	0	11
LK-1212525	Bataleeya	Bataleeya	GND	1215	0	0	0	0	1
LK-1212530	Bataleeya South	Bataleeya South	GND	985	0	0	0	0	9
LK-1212535	Bolana	Bolana	GND	895	0	0	0	0	1
LK-1212540	Mallehewa	Mallehewa	GND	943	0	0	0	0	7
LK-1212545	Webadamulla	Webadamulla	GND	1503	34	881	17	0	5
LK-1212550	Weragoda	Weragoda	GND	899	0	0	0	0	1
LK-1212555	Midellawala	Midellawala	GND	488	0	0	0	0	6
LK-1212560	Kendalanda	Kendalanda	GND	1114	0	0	0	11	3
LK-1212565	Nungamuwa	Nungamuwa	GND	1275	0	0	15	0	12
LK-1212570	Uthuwanbogahawatta	Uthuwanbogahawatta	GND	1546	0	0	19	0	1
LK-1212575	Maligathenna Pahala	Maligathenna Pahala	GND	1652	0	0	24	0	5
LK-1212580	Maligathenna Central	Maligathenna Central	GND	1886	0	0	18	0	6
LK-1212585	Wandurawa	Wandurawa	GND	1790	0	11	31	0	12
LK-1212590	Galgamuwa West	Galgamuwa West	GND	1615	0	0	0	0	5
LK-1212595	Galgamuwa East	Galgamuwa East	GND	1016	0	0	0	0	7
LK-1212600	Kumbaloluwa	Kumbaloluwa	GND	524	0	0	0	0	7
LK-1212605	Kumbaloluwa Ihala	Kumbaloluwa Ihala	GND	1215	0	0	10	15	3
LK-1212610	Kumbaloluwa Pahala	Kumbaloluwa Pahala	GND	1145	0	24	0	20	1
LK-1212615	Dumunnegedara South	Dumunnegedara South	GND	770	0	0	0	0	4
LK-1212620	Dumunnegedara	Dumunnegedara	GND	820	0	0	0	0	3
LK-1212625	Pasyala	Pasyala	GND	1070	0	23	10	0	6
LK-1212630	Pasyala West	Pasyala West	GND	753	0	17	0	0	7
LK-1212635	Muruthawala	Muruthawala	GND	551	0	0	27	0	16
LK-1212640	Kithanawatta	Kithanawatta	GND	877	49	2350	0	0	10
LK-1212645	Kammalpitiya	Kammalpitiya	GND	1080	0	226	0	0	9
LK-1212650	Radawadunna Central	Radawadunna Central	GND	867	0	0	0	0	8
LK-1212655	Imbulgasovita	Imbulgasovita	GND	948	0	0	0	0	4
LK-1212660	Radawadunna Pahala	Radawadunna Pahala	GND	764	0	0	0	0	3
LK-1212665	Weerasooriyakanda	Weerasooriyakanda	GND	1638	66	0	13	13	2
LK-1212670	Pasyala East	Pasyala East	GND	938	14	185	0	0	9
LK-1212675	Udugama	Udugama	GND	1535	0	0	22	0	11
LK-1212680	Panawala	Panawala	GND	910	0	0	13	0	12
LK-1212685	Delgahamedilla	Delgahamedilla	GND	1372	0	0	20	22	40
LK-1212690	Mottunna West	Mottunna West	GND	983	0	0	19	0	3
LK-1212695	Mottunna	Mottunna	GND	797	0	0	0	12	16
LK-1212700	Maligathenna	Maligathenna	GND	2619	17	0	24	22	3
LK-1212705	Kureekotuwa	Kureekotuwa	GND	3422	93	15	148	18	2
LK-1212710	Hakwadunna	Hakwadunna	GND	1192	0	0	10	0	1
LK-1212715	Kureekotuwa Pahala	Kureekotuwa Pahala	GND	868	17	0	20	0	0
LK-1212720	Ellalamulla	Ellalamulla	GND	1435	20	622	0	0	7
LK-1212725	Debahera	Debahera	GND	1204	0	51	0	0	23
LK-1212730	Mawathahena	Mawathahena	GND	1196	0	0	0	0	2
LK-1212735	Meevitiya	Meevitiya	GND	1532	14	277	0	0	2
LK-1212740	Ketakalapitiya	Ketakalapitiya	GND	724	0	0	0	0	6
LK-1212745	Dambutuwa	Dambutuwa	GND	1027	0	0	0	0	14
LK-1215	Minuwangoda	Minuwangoda	DSD	176692	557	6846	11867	1919	893
LK-1215005	Medemulla North	Medemulla North	GND	1622	0	0	51	13	4
LK-1215010	Nilpanagoda West	Nilpanagoda West	GND	1593	10	0	48	0	9
LK-1215015	Nilpanagoda East	Nilpanagoda East	GND	1492	0	26	0	10	14
LK-1215020	Nilpanagoda	Nilpanagoda	GND	2717	18	10	79	24	0
LK-1215025	Arangawa	Arangawa	GND	1828	0	0	11	0	3
LK-1215030	Horampella North	Horampella North	GND	1959	0	0	78	0	8
LK-1215035	Galkanda	Galkanda	GND	913	0	0	11	0	3
LK-1215040	Bodhipihituwala	Bodhipihituwala	GND	2079	0	0	23	0	0
LK-1215045	Watinapaha	Watinapaha	GND	1138	0	0	123	0	9
LK-1215050	Mabodala West	Mabodala West	GND	1971	13	13	89	18	3
LK-1215055	Mabodala North	Mabodala North	GND	1292	0	0	24	16	6
LK-1215060	Ihala Vithanamulla	Ihala Vithanamulla	GND	1230	0	0	12	0	6
LK-1215065	Nalapaha	Nalapaha	GND	887	0	0	0	0	4
LK-1215070	Pahala Vithanamulla	Pahala Vithanamulla	GND	789	0	0	10	0	5
LK-1215075	Mabodala East	Mabodala East	GND	1118	0	0	17	0	14
LK-1215080	Mabodala South	Mabodala South	GND	792	0	0	18	0	9
LK-1215085	Watinapaha South	Watinapaha South	GND	1265	0	0	20	0	6
LK-1215090	Wankepumulla	Wankepumulla	GND	505	0	0	15	0	1
LK-1215095	Kamaragoda	Kamaragoda	GND	293	0	0	845	141	0
LK-1215100	Kudagoda	Kudagoda	GND	1142	0	0	12	0	6
LK-1215105	Horampella South	Horampella South	GND	1187	0	0	12	0	4
LK-1215110	Mahagama	Mahagama	GND	1882	0	21	74	0	10
LK-1215115	Wegowwa South	Wegowwa South	GND	1733	0	0	32	0	19
LK-1215120	Minuwangoda East	Minuwangoda East	GND	1840	12	0	95	24	2
LK-1215125	Minuwangoda North	Minuwangoda North	GND	1073	0	28	37	12	7
LK-1215130	Medemulla South	Medemulla South	GND	3237	12	10	170	60	0
LK-1215135	Boragodawatta North	Boragodawatta North	GND	1901	18	99	84	0	7
LK-1215140	Yatiyana	Yatiyana	GND	2780	0	0	163	20	14
LK-1215145	Peellawatta	Peellawatta	GND	2244	15	0	85	36	7
LK-1215150	Unnaruwa	Unnaruwa	GND	1608	0	0	114	12	9
LK-1215155	Yatiyana Central	Yatiyana Central	GND	1368	0	0	191	19	15
LK-1215160	Yatiyana East	Yatiyana East	GND	1753	0	59	515	25	11
LK-1215165	Kopiwatta	Kopiwatta	GND	859	0	600	155	14	8
LK-1215170	Boragodawatta South	Boragodawatta South	GND	1770	18	27	178	20	0
LK-1215175	Minuwangoda West	Minuwangoda West	GND	981	10	27	102	19	0
LK-1215180	Meda Minuwangoda	Meda Minuwangoda	GND	530	44	202	60	30	0
LK-1215185	Pansilgoda	Pansilgoda	GND	1009	0	0	182	29	2
LK-1215190	Wegowwa East	Wegowwa East	GND	863	0	0	14	19	7
LK-1215195	Helakandana	Helakandana	GND	2160	0	0	55	11	7
LK-1215200	Peralanda	Peralanda	GND	854	0	0	144	19	6
LK-1215205	Dewalapola	Dewalapola	GND	1858	0	0	28	0	11
LK-1215210	Wadumulla	Wadumulla	GND	1498	0	0	73	0	16
LK-1215215	Metikotumulla	Metikotumulla	GND	1258	11	0	13	0	2
LK-1215220	Essella	Essella	GND	733	0	0	0	0	9
LK-1215225	Yatagama	Yatagama	GND	982	0	0	15	0	3
LK-1215230	Naiwala North	Naiwala North	GND	1640	27	0	18	14	6
LK-1215235	Naiwala East	Naiwala East	GND	1624	0	12	17	0	6
LK-1215240	Naiwala West	Naiwala West	GND	1257	14	13	50	15	0
LK-1215245	Walpitamulla	Walpitamulla	GND	2714	0	0	71	42	14
LK-1215250	Balabowa	Balabowa	GND	1835	14	0	53	10	2
LK-1215255	Balabowa West	Balabowa West	GND	2059	0	0	82	17	9
LK-1215260	Pethiyagoda North	Pethiyagoda North	GND	712	0	0	128	66	129
LK-1215265	Gallegedara	Gallegedara	GND	1010	0	0	49	23	3
LK-1215270	Ganihimulla	Ganihimulla	GND	1539	12	0	69	32	2
LK-1215275	Hendimahara	Hendimahara	GND	1693	0	0	45	0	8
LK-1215280	Kalawana	Kalawana	GND	1605	0	0	36	0	11
LK-1215285	Wattegedara	Wattegedara	GND	844	0	0	159	56	14
LK-1215290	Ambagahawatta	Ambagahawatta	GND	767	22	143	73	15	0
LK-1215295	Galloluwa East	Galloluwa East	GND	757	11	2334	44	0	5
LK-1215300	Galloluwa	Galloluwa	GND	840	12	2944	265	0	9
LK-1215305	Kalahugoda	Kalahugoda	GND	1255	10	0	435	19	5
LK-1215310	Polwatta West	Polwatta west	GND	1166	22	66	55	31	0
LK-1215315	Polwatta East	Polwatta East	GND	1185	15	13	176	0	2
LK-1215320	Pattanduwana North	Pattanduwana North	GND	864	26	112	152	0	6
LK-1215325	Ellangala	Ellangala	GND	406	0	13	332	0	2
LK-1215330	Burullapitiya	Burullapitiya	GND	521	21	14	410	30	0
LK-1215335	Mathammana	Mathammana	GND	1823	15	0	118	14	1
LK-1215340	Weediyawatta East	Weediyawatta East	GND	1437	0	0	141	26	2
LK-1215345	Goigama	Goigama	GND	1075	0	0	68	32	2
LK-1215350	Ihala Udugampala	Ihala Udugampala	GND	1791	0	0	112	77	10
LK-1215355	Pethiyagoda South	Pethiyagoda South	GND	922	0	0	88	93	2
LK-1215360	Korase	Korase	GND	1167	0	0	0	13	6
LK-1215365	Korase Meda	Korase Meda	GND	1719	0	0	0	0	6
LK-1215370	Marapola	Marapola	GND	2658	19	0	74	37	5
LK-1215375	Vigoda	Vigoda	GND	2157	0	0	22	0	15
LK-1215380	Doranagoda East	Doranagoda East	GND	1316	0	0	13	0	5
LK-1215385	Korase East	Korase East	GND	959	0	0	0	0	5
LK-1215390	Doranagoda North	Doranagoda North	GND	1504	0	0	34	19	11
LK-1215395	Doranagoda West	Doranagoda West	GND	1245	0	0	22	20	3
LK-1215400	Pahala Udugampola East	Pahala Udugampola East	GND	2028	23	0	48	14	0
LK-1215405	Pahala Udugampola North	Pahala Udugampola North	GND	1432	14	0	381	27	3
LK-1215410	Pahala Udugampola West	Pahala Udugampola West	GND	1483	0	0	248	16	2
LK-1215415	Weediyawatta West	Weediyawatta West	GND	2500	0	0	139	24	7
LK-1215420	Welhena	Welhena	GND	1683	0	0	65	0	5
LK-1215425	Weliya	Weliya	GND	1422	0	15	89	0	11
LK-1215430	Pattanduwana	Pattanduwana	GND	1201	18	0	127	12	7
LK-1215435	Pattanduwana West	Pattanduwana West	GND	1277	0	0	226	18	5
LK-1215440	Yagodamulla North	Yagodamulla North	GND	1986	0	0	166	24	15
LK-1215445	Yagodamulla	Yagodamulla	GND	1196	0	0	30	0	6
LK-1215450	Uggalboda West	Uggalboda West	GND	1736	0	0	86	21	3
LK-1215455	Uggalboda	Uggalboda	GND	1659	0	0	42	0	6
LK-1215460	Kehelbaddara West	Kehelbaddara West	GND	1628	0	0	58	27	8
LK-1215465	Kehelbaddara East	Kehelbaddara East	GND	1736	0	0	58	23	7
LK-1215470	Pahala Udugampola South	Pahala Udugampola South	GND	1420	0	11	57	29	5
LK-1215475	Asgiriwalpola North	Asgiriwalpola North	GND	1613	0	0	22	14	8
LK-1215480	Dombawala	Dombawala	GND	1696	15	0	61	50	3
LK-1215485	Pedipola	Pedipola	GND	1434	0	0	67	19	4
LK-1215490	Doranagoda South	Doranagoda South	GND	2099	0	0	48	0	4
LK-1215495	Wathumulla	Wathumulla	GND	2630	0	0	89	40	11
LK-1215500	Asgiriya North	Asgiriya North	GND	1764	0	0	69	0	13
LK-1215505	Asgiriya South	Asgiriya South	GND	1864	0	0	47	0	6
LK-1215510	Asgiriya	Asgiriya	GND	1275	0	0	59	10	13
LK-1215515	Asgiriya West	Asgiriya West	GND	1310	0	0	33	0	8
LK-1215520	Asgiriwalpola South	Asgiriwalpola South	GND	2031	0	0	69	0	16
LK-1215525	Asgiriwalpola West	Asgiriwalpola West	GND	1828	0	12	60	26	0
LK-1215530	Madelgamuwa East	Madelgamuwa East	GND	1162	0	0	33	0	13
LK-1215535	Batapotha	Batapotha	GND	2195	0	0	93	10	10
LK-1215540	Nedagamuwa North	Nedagamuwa North	GND	1691	10	0	140	31	3
LK-1215545	Nedagamuwa South	Nedagamuwa South	GND	1175	0	0	61	16	4
LK-1215550	Nedagamuwa West	Nedagamuwa West	GND	1866	10	10	64	0	3
LK-1215555	Arachchiwatta	Arachchiwatta	GND	875	0	0	0	0	22
LK-1215560	Yagodamulla South	Yagodamulla South	GND	1209	11	0	80	24	6
LK-1215565	Samurdhigama	Samurdhigama	GND	1114	0	0	61	0	13
LK-1215570	Opatha	Opatha	GND	1805	14	12	292	0	8
LK-1215575	Kotugoda 2	Kotugoda 2	GND	1044	11	0	202	26	6
LK-1215580	Kotugoda 1	Kotugoda 1	GND	951	10	0	96	10	0
LK-1215585	Maduruvita	Maduruvita	GND	1517	0	0	230	10	5
LK-1215590	Siyambalapitiya	Siyambalapitiya	GND	1753	0	0	200	87	10
LK-1215595	Madelgamuwa West	Madelgamuwa West	GND	1236	0	0	333	0	6
LK-1215600	Thammita West	Thammita West	GND	1016	0	0	24	0	10
LK-1215605	Thammita	Thammita	GND	1500	0	0	26	19	6
LK-1218	Wattala	Wattala	DSD	51544	30788	13885	77121	9069	98
LK-1218005	Pamunugama	Pamunugama	GND	166	11	0	2135	35	1
