region_id	region_name	region_name_in_data	region_ent_type	protected_well	semi_protected_well	unprotected_well	tube_well	spring_fountain	pipe_borne_nwsdb	pipe_borne_local_authority	pipe_borne_community	pipe_borne_private	tank_river_stream	rain_water	bottled_water	filter_ro	bowser	other
LK-5218020	Sammanthurai TD 01	Sammanthurai Tamil Division 01	gnd	7	8	1	0	0	171	0	0	0	0	0	0	0	0	0
LK-5218025	Sammanthurai TD 04	Sammanthurai Tamil Division 04	gnd	0	1	0	0	0	87	0	0	0	0	0	0	0	0	0
LK-5218030	Sammanthurai TD 02	Sammanthurai Tamil Division 02	gnd	32	0	0	2	0	177	0	0	0	0	0	0	0	0	0
LK-5218035	Sammanthurai 01	Sammanthurai 01	gnd	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0
LK-5218040	Sammanthurai 02	Sammanthurai 02	gnd	4	0	0	3	0	428	0	0	1	0	0	0	0	1	0
LK-5218045	Sammanthurai 05	Sammanthurai 05	gnd	10	0	0	0	0	189	0	0	0	0	0	0	0	0	0
LK-5218050	Karuwaddukal 01	Karuwaddukal 01	gnd	2	8	0	0	0	371	0	0	0	0	0	1	0	0	0
LK-5218055	Karuwaddukal 03	Karuwaddukal 03	gnd	7	0	0	0	0	454	0	0	0	0	0	0	0	0	0
LK-5218060	Karuwaddukal 02	Karuwaddukal 02	gnd	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0
LK-5218065	Sammanthurai 11	Sammanthurai 11	gnd	2	0	0	1	0	192	0	0	0	0	0	0	1	0	0
LK-5218070	Sammanthurai 10	Sammanthurai 10	gnd	3	2	0	0	0	217	0	0	0	0	0	0	0	0	0
LK-5218075	Sammanthurai 09	Sammanthurai 09	gnd	1	0	0	0	0	386	1	0	0	0	0	0	0	0	0
LK-5218080	Sammanthurai 07	Sammanthurai 07	gnd	26	0	0	0	0	234	0	0	0	0	0	0	0	0	0
LK-5218085	Sammanthurai 04	Sammanthurai 04	gnd	2	0	0	5	0	241	0	0	0	0	0	0	0	0	0
LK-5218090	Sammanthurai TD 03	Sammanthurai Tamil Division 03	gnd	7	0	0	0	0	367	3	0	0	0	0	0	0	0	0
LK-5218095	Maddakalaputharavai 02	Maddakalaputharavai 02	gnd	21	0	0	0	0	383	0	0	0	0	0	0	0	0	0
LK-5218100	Maddakalaputharavai 01	Maddakalaputharavai 01	gnd	2	0	0	1	0	340	0	0	0	0	0	0	0	0	0
LK-5218105	Sammanthurai 03	Sammanthurai 03	gnd	4	6	0	1	0	386	1	0	0	0	0	0	0	0	1
LK-5218110	Veeramunai 03	Veeramunai 03	gnd	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0
LK-5218115	Veeramunai 02	Veeramunai 02	gnd	0	1	0	1	0	136	0	0	0	0	0	0	0	0	0
LK-5218120	Veeramunai 01	Veeramunai 01	gnd	1	0	0	0	0	161	0	0	0	0	0	0	0	0	0
LK-5218125	Sammanthurai 12	Sammanthurai 12	gnd	2	0	0	1	0	243	0	0	0	0	0	0	0	0	0
LK-5218130	Malwatte 02	Malwatte 02	gnd	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0
LK-5218135	Block 'J' East 01	Block 'J' East 01	gnd	3	21	0	2	0	459	0	0	0	0	0	0	0	0	0
LK-5218140	Block 'J' West 02	Block 'J' West 02	gnd	11	27	0	1	0	466	0	0	0	0	0	1	0	0	0
LK-5218145	Kallarichchel 02	Kallarichchel 02	gnd	29	3	0	11	0	767	1	3	1	0	0	0	0	0	1
LK-5218150	Block 'J' West 01	Block 'J' West 01	gnd	7	1	0	0	0	370	0	0	0	0	0	0	0	0	0
LK-5218155	Kallarichchel 03	Kallarichchel 03	gnd	8	1	0	0	0	430	1	0	0	0	0	0	0	0	0
LK-5218160	Udanga 01	Udanga 01	gnd	32	4	0	1	0	554	1	0	0	0	0	0	0	0	0
LK-5218165	Udanga 02	Udanga02	gnd	26	2	0	1	0	475	0	0	0	0	0	0	0	0	0
LK-5218170	Vilinayadi 01	Vilinayadi 01	gnd	4	63	0	0	0	632	0	0	0	0	0	0	0	0	0
LK-5218175	Sennelgramam 01	Sennelgramam 01	gnd	1	22	3	1	0	686	0	0	0	0	0	0	0	0	0
LK-5218180	Sennelgramam 02	Sennelgramam 02	gnd	24	19	4	1	0	964	0	0	0	0	0	0	0	0	1
LK-5218185	Block 'J' East 03	Block 'J' East 03	gnd	19	1	1	2	0	494	0	0	0	1	0	4	0	0	0
LK-5218190	Block 'J' East 02	Block 'J' East 02	gnd	6	16	0	1	0	442	0	0	0	0	0	0	0	0	0
LK-5218195	Malayadikiramam 01	Malayadikiramam 01	gnd	4	15	0	0	0	608	1	0	0	0	0	0	0	0	0
LK-5218200	Malayadikiramam 03	Malayadikiramam 03	gnd	4	32	0	0	0	539	0	0	0	1	0	0	0	1	0
LK-5218205	Malwatte 03	Malwatte 03	gnd	0	0	0	0	0	328	2	0	0	0	0	0	0	0	0
LK-5218210	Malwatte 01	Malwatte 01	gnd	0	3	0	0	0	380	0	0	0	0	0	0	0	0	0
LK-5218215	Malkampiddy	Malkampiddy	gnd	10	0	2	1	0	112	0	0	1	0	0	0	0	0	0
LK-5218220	Malayadikiramam 04	Malayadikiramam 04	gnd	3	22	0	0	0	430	0	0	0	0	0	0	0	0	0
LK-5218225	Malayadikiramam 02	Malayadikiramam 02	gnd	2	0	0	0	0	694	1	0	0	1	0	0	0	0	0
LK-5218230	Vilinayadi 02	Vilinayadi 02	gnd	1	14	0	1	0	343	5	1	0	0	0	0	0	0	0
LK-5218235	Vilinayadi 03	Vilinayadi 03	gnd	1	0	0	0	0	403	0	0	0	0	0	0	0	0	0
LK-5218240	Kallarichchel 01	Kallarichchel 01	gnd	2	0	0	0	0	290	0	0	0	0	0	0	0	0	0
LK-5218245	Valathapitty 02	Valathapitty 02	gnd	5	0	0	0	0	74	0	0	0	0	0	0	0	0	0
LK-5218250	Valathapitty 01	Valathapitty 01	gnd	6	33	2	2	3	887	1	0	0	5	0	0	0	0	0
LK-5218255	Malwatte 04	Malwatte 04	gnd	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0
LK-5221005	Periyaneelavanai 01B	Periyaneelavanai  01B	gnd	85	1	1	41	0	499	0	0	0	0	0	0	0	0	0
LK-5221010	Periyaneelavanai 01A	Periyaneelavanai  01A	gnd	79	0	0	17	0	193	1	0	0	0	0	0	0	0	0
LK-5221015	Periyaneelavanai 01	Periyaneelavanai  01	gnd	140	2	0	31	0	247	0	0	0	0	0	0	0	0	0
LK-5221020	Periyaneelavanai 02	Periyaneelavanai  02	gnd	105	0	4	126	1	716	0	0	0	0	0	0	0	0	0
LK-5221025	Chenaikudiyiruppu 01A	Chenaikudiyiruppu 01A	gnd	3	24	1	0	0	399	0	0	0	0	0	0	0	0	0
LK-5221030	Pandiruppu 01	Pandiruppu 01	gnd	58	0	1	53	0	183	0	0	0	0	0	1	0	0	0
LK-5221035	Pandiruppu 01B	Pandiruppu 01B	gnd	114	1	3	24	0	89	0	0	0	0	0	0	0	0	0
LK-5221040	Pandiruppu 01C	Pandiruppu 01C	gnd	21	1	0	11	0	205	0	0	0	0	0	0	0	0	0
LK-5221045	Pandiruppu 01A	Pandiruppu 01A	gnd	31	0	2	58	0	158	0	0	0	0	0	0	0	0	0
LK-5221050	Pandiruppu 02	"Pandiruppu 02_x000D_
"	gnd	54	25	3	25	0	374	0	0	0	0	0	0	0	0	0
LK-5221055	Pandiruppu 02B	Pandiruppu 02B	gnd	17	2	0	10	0	165	0	0	0	0	0	0	0	0	0
LK-5221060	Pandiruppu 02C	Pandiruppu 02C	gnd	22	1	0	6	0	267	0	0	0	0	0	0	0	0	0
LK-5221065	Pandiruppu 02A	Pandiruppu 02A	gnd	16	1	0	17	0	172	0	0	0	0	0	2	0	0	0
LK-5221070	Kalmunai 01D	Kalmunai  01D	gnd	8	0	0	1	0	252	0	0	0	1	0	1	0	0	0
LK-5221075	Kalmunai 01B	Kalmunai  01B	gnd	3	0	0	0	0	128	2	0	0	0	0	0	0	0	0
LK-5221080	Kalmunai 01A	Kalmunai  01A	gnd	23	0	0	53	0	179	0	0	0	0	0	0	0	0	0
LK-5221085	Kalmunai 01	Kalmunai  01	gnd	5	0	0	0	0	302	0	0	0	0	0	0	0	0	0
LK-5221090	Natpiddimunai Td 03	Natpiddimunai (T.P ) 03	gnd	1	0	0	1	0	294	0	0	0	0	0	0	0	0	0
LK-5221095	Natpiddimunai Td 02	Natpiddimunai (T.P ) 02	gnd	15	0	0	2	0	365	0	0	0	0	0	0	0	0	0
LK-5221100	Natpiddimunai Td 01	Natpiddimunai (T.P ) 01	gnd	4	5	0	0	0	217	1	0	0	0	0	0	0	0	0
LK-5221105	Chenaikudiyiruppu 01B	Chenaikudiyiruppu 01B	gnd	3	11	0	0	0	257	0	0	0	0	0	0	0	0	0
LK-5221110	Chenaikudiyiruppu 01	Chenaikudiyiruppu 01	gnd	3	0	0	0	0	263	0	0	0	0	0	0	0	0	0
LK-5221115	Kalmunai 01C	Kalmunai  01C	gnd	6	0	0	1	0	197	0	0	0	0	0	0	0	0	0
LK-5221120	Kalmunai 01E	Kalmunai  01E	gnd	5	0	0	0	0	283	0	0	0	0	0	0	0	0	0
LK-5221125	Kalmunai 02B	Kalmunai  02B	gnd	103	0	0	0	1	73	0	0	0	0	0	0	0	0	0
LK-5221130	Kalmunai 02A	Kalmunai  02A	gnd	2	0	0	6	0	236	0	0	0	0	0	0	0	0	0
LK-5221135	Kalmunai 02	Kalmunai  02	gnd	36	0	0	5	0	315	0	0	0	0	0	0	0	0	0
LK-5221140	Kalmunai 03	Kalmunai  03	gnd	2	0	0	3	0	241	3	0	0	0	0	0	0	0	0
LK-5221145	Kalmunai 03A	Kalmunai  03A	gnd	6	0	0	17	0	110	0	0	0	0	0	0	0	0	0
LK-5224005	Periyaneelavanai  Muslim Section	Periyaneelavanai  Muslim Section	gnd	30	0	1	116	0	550	4	0	0	0	0	0	0	0	0
LK-5224010	Periyaneelavanai  Muslim Section	Periyaneelavanai  Muslim Section	gnd	8	0	1	39	0	269	0	0	0	0	0	0	0	0	0
LK-5224015	Maruthamunai 01	Maruthamunai 01	gnd	29	1	1	66	0	179	0	0	0	0	0	0	0	0	0
LK-5224020	Maruthamunai 02	Maruthamunai 02	gnd	9	0	0	46	0	326	0	0	0	0	0	0	0	0	0
LK-5224025	Maruthamunai 03	Maruthamunai 03	gnd	66	5	7	103	0	1069	10	0	0	0	0	0	0	0	0
LK-5224030	Maruthamunai 04	Maruthamunai 04	gnd	16	2	1	45	0	521	1	0	0	0	0	0	0	0	0
LK-5224035	Maruthamunai 05	Maruthamunai 05	gnd	18	1	0	46	0	305	1	0	0	0	0	0	0	0	0
LK-5224040	Maruthamunai 06	Maruthamunai 06	gnd	54	1	0	156	0	897	2	0	0	0	0	1	0	0	0
LK-5224045	Natpiddimunai (M.P ) 03	Natpiddimunai (M.P ) 03	gnd	9	0	0	0	0	344	1	0	0	0	0	0	0	0	0
LK-5224050	Natpiddimunai (M.P ) 02	Natpiddimunai (M.P ) 02	gnd	8	1	0	3	0	231	1	0	0	0	0	0	0	0	0
LK-5224055	Natpiddimunai (M.P ) 01	Natpiddimunai (M.P ) 01	gnd	4	0	0	0	0	280	0	0	0	0	0	0	0	0	0
LK-5224060	Natpiddimunai (M.P ) 05	Natpiddimunai (M.P ) 05	gnd	4	0	1	163	0	111	0	0	0	0	0	0	0	0	0
LK-5224065	Natpiddimunai (M.P ) 04	Natpiddimunai (M.P ) 04	gnd	6	1	0	0	0	297	1	0	0	0	0	0	0	0	0
LK-5224070	Islamabad & kalmunai Town	Islamabad & kalmunai Town	gnd	4	2	1	5	0	326	2	0	0	0	0	0	0	0	0
LK-5224075	Kalmunai Muslim Section	Kalmunai Muslim Section	gnd	10	4	0	39	0	778	3	0	0	0	0	0	0	0	0
LK-5224080	Kalmunaikudi 01	Kalmunaikudi 01	gnd	4	0	0	48	0	426	0	0	0	0	0	0	0	0	0
LK-5224085	Kalmunaikudi 03	Kalmunaikudi 03	gnd	1	0	0	30	0	797	4	0	0	0	0	0	0	0	0
LK-5224090	Kalmunaikudi 02	Kalmunaikudi 02	gnd	0	0	0	16	0	362	0	0	0	0	0	0	0	0	0
LK-5224095	Kalmunaikudi 04	Kalmunaikudi 04	gnd	1	0	0	7	0	202	1	0	0	0	0	0	0	0	0
LK-5224100	Kalmunaikudi 05	Kalmunaikudi 05	gnd	10	0	0	63	0	378	2	0	0	0	0	0	0	0	0
LK-5224105	Kalmunaikudi 06	Kalmunaikudi 06	gnd	9	1	1	10	0	319	3	0	2	0	0	0	0	0	0
LK-5224110	Kalmunaikudi 08	Kalmunaikudi 08	gnd	13	1	0	15	0	287	1	0	0	0	0	1	0	0	0
LK-5224115	Kalmunaikudi 09	Kalmunaikudi 09	gnd	8	0	2	123	0	767	0	0	0	0	0	0	0	0	0
LK-5224120	Kalmunaikudi 07	Kalmunaikudi 07	gnd	4	0	0	23	0	392	0	0	0	0	0	0	0	0	0
LK-5224125	Kalmunaikudi 10	Kalmunaikudi 10	gnd	2	2	0	26	3	268	0	0	0	0	0	0	0	0	0
LK-5224130	Kalmunaikudi 11	Kalmunaikudi 11	gnd	3	0	0	11	0	303	1	0	0	0	0	0	0	0	0
LK-5224135	Kalmunaikudi 12	Kalmunaikudi 12	gnd	0	0	0	14	0	312	0	0	0	0	0	0	0	0	0
LK-5224140	Kalmunaikudi 13	Kalmunaikudi 13	gnd	13	1	0	30	0	477	0	0	0	0	0	0	0	0	0
LK-5224145	Kalmunaikudi 14	Kalmunaikudi 14	gnd	16	0	0	0	0	604	1	0	0	1	0	0	0	0	0
LK-5225005	Sainthamaruthu 01	Sainthamaruthu 01	gnd	0	1	0	1	0	710	0	0	0	0	0	0	0	0	0
LK-5225010	Sainthamaruthu 02	Sainthamaruthu 02	gnd	1	0	0	1	0	683	0	0	0	0	0	0	0	0	0
LK-5225015	Sainthamaruthu 03	Sainthamaruthu 03	gnd	4	0	1	11	0	669	0	0	0	0	0	0	0	0	0
LK-5225020	Sainthamaruthu 04	Sainthamaruthu 04	gnd	0	0	0	2	0	426	2	0	0	0	0	0	0	0	0
LK-5225025	Sainthamaruthu 05	Sainthamaruthu 05	gnd	2	0	0	5	0	367	1	0	0	0	0	0	0	0	0
LK-5225030	Sainthamaruthu 06	Sainthamaruthu 06	gnd	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0
LK-5225035	Sainthamaruthu 07	Sainthamaruthu 07	gnd	1	1	0	0	0	443	0	0	0	0	0	0	0	0	0
LK-5225040	Sainthamaruthu 08	Sainthamaruthu 08	gnd	1	0	0	0	0	410	0	0	0	0	0	0	0	0	0
LK-5225045	Sainthamaruthu 09	Sainthamaruthu 09	gnd	14	1	0	2	0	790	30	0	1	0	1	0	0	1	0
LK-5225050	Sainthamaruthu 10	Sainthamaruthu 10	gnd	1	0	0	0	1	444	0	0	0	0	0	0	0	0	0
LK-5225055	Sainthamaruthu 11	Sainthamaruthu 11	gnd	2	0	0	2	0	498	0	0	0	0	0	0	0	0	0
LK-5225060	Sainthamaruthu 13	Sainthamaruthu 13	gnd	3	2	0	4	0	353	7	0	0	0	0	0	0	0	0
LK-5225065	Sainthamaruthu 12	Sainthamaruthu 12	gnd	2	0	0	3	0	494	0	0	0	0	0	0	0	0	0
LK-5225070	Sainthamaruthu 17	Sainthamaruthu 17	gnd	2	2	0	0	0	523	0	0	2	0	0	1	0	0	0
LK-5225075	Sainthamaruthu 14	Sainthamaruthu 14	gnd	4	0	0	15	0	372	0	0	0	0	0	0	0	0	0
LK-5225080	Sainthamaruthu 15	Sainthamaruthu 15	gnd	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0
LK-5225085	Sainthamaruthu 16	Sainthamaruthu 16	gnd	1	0	0	5	0	649	2	0	0	0	0	0	0	0	0
LK-5227005	Mavadipalli West	Mavadipalli West	gnd	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0
LK-5227010	Mavadipalli East	Mavadipalli East	gnd	2	1	0	0	0	467	0	0	0	0	0	1	0	0	0
LK-5227015	Maligaikadu West	Maligaikadu West	gnd	2	0	0	2	0	456	0	0	1	0	0	0	0	0	0
LK-5227020	Maligaikadu Central	Maligaikadu Central	gnd	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0
LK-5227025	Maligaikadu East	Maligaikadu East	gnd	0	0	0	5	0	415	0	0	0	0	0	0	0	0	0
LK-5227030	Karaitheevu 03	Karaitheevu 03	gnd	3	1	0	0	0	148	0	0	0	0	0	0	0	0	0
LK-5227035	Karaitheevu 02	Karaitheevu 02	gnd	1	0	0	0	0	169	0	0	0	0	0	0	0	0	0
LK-5227040	Karaitheevu 01	Karaitheevu 01	gnd	9	1	0	2	0	262	1	0	0	0	0	0	0	0	0
LK-5227045	Karaitheevu 06	Karaitheevu 06	gnd	2	0	0	0	0	130	0	0	0	0	0	0	0	0	0
LK-5227050	Karaitheevu 05	Karaitheevu 05	gnd	2	0	0	0	0	172	0	0	0	1	0	0	0	0	0
LK-5227055	Karaitheevu 04	Karaitheevu 04	gnd	1	0	0	0	0	127	0	0	0	0	0	0	0	0	0
LK-5227060	Karaitheevu 08	Karaitheevu 08	gnd	4	3	1	0	0	352	0	1	0	0	0	0	0	0	0
LK-5227065	Karaitheevu 07	Karaitheevu 07	gnd	6	0	0	1	0	324	0	0	0	0	0	0	0	0	0
LK-5227070	Karaitheevu 10	Karaitheevu 10	gnd	2	0	0	2	0	253	0	0	0	0	0	0	0	0	0
LK-5227075	Karaitheevu 09	Karaitheevu 09	gnd	23	0	0	1	1	100	0	0	0	2	1	0	0	0	0
LK-5227080	Karaitheevu 11	Karaitheevu 11	gnd	6	2	0	1	0	359	2	0	0	1	0	0	0	0	0
LK-5227085	Karaitheevu 12	Karaitheevu 12	gnd	16	1	0	5	0	584	0	0	0	0	0	0	0	0	0
LK-5230005	Ninthavur 24	Ninthavur 24	gnd	3	0	0	0	0	175	0	0	0	1	0	0	0	0	0
LK-5230010	Ninthavur 11	Ninthavur 11	gnd	160	4	0	15	0	278	0	0	0	0	0	0	0	0	0
LK-5230015	Ninthavur 12	Ninthavur 12	gnd	34	11	0	3	1	245	1	0	0	0	0	0	0	0	0
LK-5230020	Ninthavur 01	Ninthavur 01	gnd	25	0	0	9	0	524	1	0	0	0	0	0	0	0	0
LK-5230025	Ninthavur 02	Ninthavur 02	gnd	27	1	1	1	0	349	0	0	0	0	0	0	0	0	0
LK-5230030	Ninthavur 13	Ninthavur 13	gnd	8	0	1	6	0	223	1	0	0	0	0	0	0	0	0
LK-5230035	Ninthavur 14	Ninthavur 14	gnd	9	0	0	0	0	215	1	0	0	0	0	0	0	0	0
LK-5230040	Ninthavur 15	Ninthavur 15	gnd	4	0	0	0	0	294	2	0	0	0	0	0	0	0	0
LK-5230045	Ninthavur 03	Ninthavur 03	gnd	32	0	0	0	0	438	0	0	1	0	0	0	0	0	0
LK-5230050	Ninthavur 04	Ninthavur 04	gnd	11	6	0	8	0	525	0	0	0	0	0	0	0	0	0
LK-5230055	Ninthavur 16	Ninthavur 16	gnd	3	0	0	0	0	241	0	0	0	0	0	0	0	0	0
LK-5230060	Ninthavur 17	Ninthavur 17	gnd	11	0	0	0	0	225	0	0	0	0	0	0	0	0	0
LK-5230065	Ninthavur 18	Ninthavur 18	gnd	9	0	0	9	0	170	0	0	0	0	0	0	0	0	0
LK-5230070	Ninthavur 05	Ninthavur 05	gnd	34	0	1	1	0	632	0	0	0	0	0	0	0	0	0
LK-5230075	Ninthavur 06	Ninthavur 06	gnd	26	11	0	9	0	394	0	0	0	0	0	0	0	0	0
LK-5230080	Ninthavur 19	Ninthavur 19	gnd	2	0	0	1	0	201	0	0	0	0	0	1	0	0	0
LK-5230085	Ninthavur 25	Ninthavur 25	gnd	5	0	0	0	0	135	0	0	0	0	0	12	0	0	0
LK-5230090	Ninthavur 20	Ninthavur 20	gnd	4	0	0	0	1	190	0	0	0	0	0	1	0	0	0
LK-5230095	Ninthavur 07	Ninthavur 07	gnd	7	44	0	4	0	378	0	0	0	0	0	0	0	0	0
LK-5230100	Ninthavur 08	Ninthavur 08	gnd	83	6	1	20	0	397	1	1	1	0	0	0	0	0	0
LK-5230105	Ninthavur 21	Ninthavur 21	gnd	2	0	0	0	0	219	0	0	0	0	0	0	0	0	0
LK-5230110	Ninthavur 22	Ninthavur 22	gnd	27	4	1	7	0	401	0	0	0	0	0	0	0	0	0
LK-5230115	Ninthavur 09	Ninthavur 09	gnd	56	7	0	67	2	577	0	0	0	0	0	0	0	0	0
LK-5230120	Ninthavur 10	Ninthavur 10	gnd	54	4	11	16	0	181	4	0	0	0	0	0	0	0	0
LK-5230125	Ninthavur 23	Ninthavur 23	gnd	5	2	2	251	0	58	0	0	0	0	0	0	0	0	0
LK-5233005	Deegawapie 01	Deeghawapiya 01	gnd	3	15	0	2	0	372	0	0	1	0	0	0	0	0	0
LK-5233010	Oluvil 01	Oluvil 01	gnd	31	23	4	29	0	294	0	0	0	0	0	0	0	1	0
LK-5233015	Oluvil 04	Oluvil 04	gnd	16	4	2	35	0	358	0	0	0	0	0	0	0	0	0
LK-5233020	Oluvil 06	Oluvil 06	gnd	30	7	6	49	0	291	1	0	0	0	0	0	0	0	0
LK-5233025	Oluvil 05	Oluvil 05	gnd	6	0	0	1	0	227	0	0	0	0	0	0	0	0	0
LK-5233030	Oluvil 03	Oluvil 03	gnd	3	0	0	12	0	123	0	0	0	0	0	0	0	0	0
LK-5233035	Oluvil 02	Oluvil 02	gnd	60	2	5	86	0	599	2	0	0	0	0	0	0	0	0
LK-5233040	Palamuna 06	Palamuna 06	gnd	50	0	1	8	0	39	0	2	0	0	0	0	0	0	2
LK-5233045	Oluvil 07	Oluvil 07	gnd	29	8	0	48	0	438	1	0	1	0	0	0	0	0	0
LK-5233050	Palamuna 02	Palamuna 02	gnd	35	3	10	66	0	379	1	0	0	0	0	0	0	0	0
LK-5233055	Palamuna 01	Palamuna 01	gnd	10	1	3	18	1	675	0	0	0	0	0	1	0	1	0
LK-5233060	Palamuna 03	Palamuna 03	gnd	45	3	10	1	0	309	0	0	0	0	0	0	0	0	9
LK-5233065	Palamuna 04	Palamuna 04	gnd	16	0	1	28	0	487	6	0	0	0	0	0	0	0	0
LK-5233070	Palamuna 05	Palamuna 05	gnd	35	7	1	23	0	448	0	0	0	0	0	0	0	0	0
LK-5233075	Addalachchenai 02	Addalachchenai 02	gnd	57	3	2	7	0	257	0	0	0	0	0	2	0	0	0
LK-5233080	Addalachchenai 09	Addalachchenai 09	gnd	19	4	1	5	0	515	0	0	0	0	0	0	0	0	0
LK-5233085	Addalachchenai 10	Addalachchenai 10	gnd	24	8	2	2	0	426	0	0	0	0	0	0	0	0	0
LK-5233090	Addalachchenai 08	Addalachchenai 08	gnd	151	0	5	114	0	442	3	0	1	0	1	0	0	0	0
LK-5233095	Addalachchenai 06	Addalachchenai 06	gnd	90	1	4	33	0	512	6	0	0	0	0	0	0	0	0
LK-5233100	Addalachchenai 01	Addalachchenai 01	gnd	12	1	3	1	0	315	0	0	0	0	0	0	0	0	0
LK-5233105	Addalachchenai 11	Addalachchenai 11	gnd	4	4	0	1	0	307	1	0	0	0	0	0	0	0	0
LK-5233110	Addalachchenai 03	Addalachchenai 03	gnd	92	2	5	59	115	1	0	0	0	0	0	0	0	0	0
LK-5233115	Addalachchenai 07	Addalachchenai 07	gnd	65	5	1	14	0	310	1	0	0	0	0	0	0	0	0
LK-5233120	Addalachchenai 12	Addalachchenai 12	gnd	3	3	0	3	0	265	0	1	0	0	0	0	0	0	0
LK-5233125	Addalachchenai 14	Addalachchenai 14	gnd	10	0	1	4	0	304	0	0	0	1	0	0	0	0	2
LK-5233130	Addalachchenai 13	Addalachchenai 13	gnd	15	2	0	12	0	379	0	0	0	0	0	0	0	0	5
LK-5233135	Addalachchenai 04	Addalachchenai 04	gnd	12	1	1	6	0	469	3	0	0	0	0	0	0	0	0
LK-5233140	Addalachchenai 15	Addalachchenai 15	gnd	30	8	3	15	0	577	4	0	0	0	0	0	0	0	0
LK-5233145	Addalachchenai 16	Addalachchenai 16	gnd	7	1	1	10	0	477	0	0	0	0	0	1	0	0	0
LK-5233150	Addalachchenai 05	Addalachchenai 05	gnd	21	9	1	9	0	278	0	0	0	0	0	0	0	0	0
LK-5233155	Addalachchenai 17	Addalachchenai 17	gnd	1	2	1	3	2	270	1	0	0	2	0	0	0	0	0
LK-5233160	Deegawapie 02	Deeghawapiya 02	gnd	1	9	0	0	0	281	0	0	0	0	0	0	0	0	0
LK-5234005	Irakkamam 07	Irakkamam 07	gnd	2	1	3	3	1	345	0	0	0	3	0	0	0	0	0
LK-5234010	Varipathanchenai 01	Varipathanchenai 01	gnd	8	0	0	0	0	402	0	0	0	0	0	0	0	0	0
LK-5234015	Irakkamam 02	Irakkamam 02	gnd	4	2	2	1	0	388	1	0	3	0	4	0	0	0	0
LK-5234020	Irakkamam 08	Irakkamam 08	gnd	1	2	0	0	0	389	1	0	0	0	0	0	0	0	0
LK-5234025	Irakkamam 09	Irakkamam 09	gnd	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0
LK-5234030	Irakkamam 06	Irakkamam 06	gnd	1	0	0	0	0	206	0	0	0	0	0	0	0	0	0
LK-5234035	Irakkamam 01	Irakkamam 01	gnd	1	2	0	0	0	256	0	0	1	0	0	0	0	0	0
LK-5234040	Irakkamam 03	Irakkamam 03	gnd	1	0	0	0	0	662	0	0	0	0	0	0	0	0	0
LK-5234045	Varipathanchenai 03	Varipathanchenai 03	gnd	0	2	0	0	0	528	0	1	0	0	0	0	0	0	0
LK-5234050	Irakkamam 05	Irakkamam 05	gnd	2	5	7	0	0	404	0	1	0	0	0	0	0	0	0
LK-5234055	Irakkamam 04	Irakkamam 04	gnd	0	0	0	0	0	340	2	0	0	0	0	0	0	0	0
LK-5234060	Varipathanchenai 02	Varipathanchenai 02	gnd	4	3	0	1	0	529	2	2	0	0	0	0	0	0	0
LK-5236005	Alim Nagar	Alim Nagar	gnd	4	8	2	0	0	378	0	0	0	1	0	0	0	0	0
LK-5236010	Easankanichcheemai	Easankanichcheemai	gnd	1	1	0	0	0	161	0	0	0	1	0	0	0	0	0
LK-5236015	Pallikudiyiruppu 02	Pallikudiyiruppu 02	gnd	7	0	0	0	0	588	2	0	0	0	0	0	0	0	0
LK-5236020	Paddiyadipiddy	Paddyadippiddy	gnd	33	2	2	0	0	556	0	0	0	0	0	0	0	0	0
LK-5236025	Akkaraipattu 06	Akkaraipattu 06	gnd	21	3	0	5	0	903	3	0	0	0	0	0	0	0	0
LK-5236030	Akkaraipattu 05	Akkaraipattu 05	gnd	2	13	0	0	0	437	0	0	2	0	0	0	0	0	0
LK-5236035	Akkaraipattu 04	Akkaraipattu 04	gnd	1	0	0	0	0	324	0	0	0	0	0	0	0	0	0
LK-5236040	Akkaraipattu 16	Akkaraipattu 16	gnd	1	0	0	1	0	250	0	0	0	0	0	2	0	0	0
LK-5236045	Akkaraipattu 15	Akkaraipattu 15	gnd	1	0	0	0	0	282	0	0	0	0	0	0	0	0	0
LK-5236050	Akkaraipattu 14	Akkaraipattu 14	gnd	6	11	0	1	0	691	1	0	0	0	0	0	0	0	0
LK-5236055	Akkaraipattu 13	Akkaraipattu 13	gnd	6	5	0	1	0	871	0	0	1	0	0	0	0	0	0
LK-5236060	Akkaraipattu 12	Akkaraipattu 12	gnd	3	6	0	0	0	419	0	0	0	0	0	0	0	0	0
LK-5236065	Akkaraipattu 11	Akkaraipattu 11	gnd	5	2	0	2	0	408	0	1	0	0	0	0	0	0	0
LK-5236070	Akkaraipattu 01	Akkaraipattu 01	gnd	1	3	0	0	0	331	0	0	0	0	0	0	0	0	0
