region_id	region_name	region_name_in_data	region_ent_type	sinhalese	sri_lanka_tamil	indian_malaiyaga_tamil	sri_lanka_moor_muslim	burgher	malay	sri_lanka_chetty	bharatha	veddha
LK-7118170	Peenagama	Peenagama	GND	907	0	0	0	0	0	0	0	0
LK-7118175	Meemalwewa	Meemalwewa	GND	511	0	0	0	0	0	0	0	0
LK-7118180	Rotawewa	Rotawewa	GND	749	0	0	0	0	0	0	0	0
LK-7118185	Kudagama	Kudagama	GND	778	0	0	0	0	0	0	0	0
LK-7118190	Mahakanadarawa R. B. Track 01	Mahakanadarawa R.B. Track 01	GND	986	0	0	0	0	0	0	0	0
LK-7121	Kahatagasdigiliya	Kahatagasdigiliya	DSD	34252	150	10	10410	0	0	0	0	0
LK-7121005	Kirigallewa	Kirigallewa	GND	887	0	0	0	0	0	0	0	0
LK-7121010	Rathmalgahawewa	Rathmalgahawewa	GND	934	0	0	0	0	0	0	0	0
LK-7121015	Kudapattiya	Kudapattiya	GND	1410	0	0	0	0	0	0	0	0
LK-7121020	Mahakumbukwewa	Maha Kumbukwewa	GND	776	0	0	0	0	0	0	0	0
LK-7121025	Palippothana	Palippothana	GND	652	0	0	0	0	0	0	0	0
LK-7121030	Gonumeruwewa	Gonumeru Wewa	GND	353	0	0	468	0	0	0	0	0
LK-7121035	Thurukkuragama	Thurukkuragama	GND	286	58	0	2299	0	0	0	0	0
LK-7121040	Maha Kiribbewa	Maha Kiribbewa	GND	0	0	0	278	0	0	0	0	0
LK-7121045	Maha Galkandegama	Maha Galkandegama	GND	895	0	0	0	0	0	0	0	0
LK-7121050	Dachchihalmillawewa	Dachchihalmillewa	GND	1213	0	0	0	0	0	0	0	0
LK-7121055	Maha Hammillawewa	Maha Halmillewa	GND	900	0	0	0	0	0	0	0	0
LK-7121060	Kumbukgollewa	Kumbukgollewa	GND	925	0	0	0	0	0	0	0	0
LK-7121065	Pandarellewa	Pandarellewa	GND	824	0	0	0	0	0	0	0	0
LK-7121070	Sampathgama	Sampathgama	GND	0	0	0	1556	0	0	0	0	0
LK-7121075	Thallattewa	Thallattewa	GND	944	0	0	0	0	0	0	0	0
LK-7121080	Mahawewa	Mahawewa	GND	1522	0	0	0	0	0	0	0	0
LK-7121085	Kahatagasdigiliya East	Kahatagasdigiliya East	GND	1521	76	0	389	0	0	0	0	0
LK-7121090	Kahatagasdigiliya West	Kahatagasdigiliya West	GND	1066	16	10	1282	0	0	0	0	0
LK-7121095	Kokmaduwa	Kokmaduwa	GND	837	0	0	385	0	0	0	0	0
LK-7121100	Moragahawela	Moragahawela	GND	558	0	0	0	0	0	0	0	0
LK-7121105	Samadhigama	Samadhigama	GND	722	0	0	0	0	0	0	0	0
LK-7121110	Mekichchawa	Mekichchawa	GND	1552	0	0	0	0	0	0	0	0
LK-7121115	Ranpathvila	Ranpathvila	GND	1465	0	0	29	0	0	0	0	0
LK-7121120	Bethkewa - Thulana	Bethkewa - Thulana	GND	1347	0	0	0	0	0	0	0	0
LK-7121125	Maha Messalewa	Maha Messalewa	GND	1584	0	0	248	0	0	0	0	0
LK-7121130	Kohombagaskada	Kohombagaskada	GND	1093	0	0	0	0	0	0	0	0
LK-7121135	Konwewa	Konwewa	GND	796	0	0	548	0	0	0	0	0
LK-7121140	Ambagahawewa	Ambagahawewa	GND	952	0	0	0	0	0	0	0	0
LK-7121145	Panwella	Panwella	GND	640	0	0	0	0	0	0	0	0
LK-7121150	Mee - Kumbukwewa	Mee - Kumbukwewa	GND	894	0	0	0	0	0	0	0	0
LK-7121155	Tikkanpothana	Tikkampothana	GND	503	0	0	0	0	0	0	0	0
LK-7121160	Punchi Halmillewa	Punchi Halmillewa	GND	640	0	0	0	0	0	0	0	0
LK-7121165	Weligollewa	Weligollewa	GND	0	0	0	1150	0	0	0	0	0
LK-7121170	Divulwewa	Divulwewa	GND	325	0	0	1070	0	0	0	0	0
LK-7121175	Diganhalmillawewa	Diganhalmillewa	GND	1260	0	0	0	0	0	0	0	0
LK-7121180	Kelenikawewa	Kelenikawewa	GND	529	0	0	708	0	0	0	0	0
LK-7121185	Nelugollakada	Nelugollakada	GND	621	0	0	0	0	0	0	0	0
LK-7121190	Ellawewa	Ellawewa	GND	992	0	0	0	0	0	0	0	0
LK-7121195	Nekutunu Wewa	Nekutunu Wewa	GND	1123	0	0	0	0	0	0	0	0
LK-7121200	Kanadara Rathmale	Kanadara - Rathmale	GND	711	0	0	0	0	0	0	0	0
LK-7124	Horowpathana	Horowpothana	DSD	28997	75	0	12105	0	0	0	0	0
LK-7124005	Wahalkada D 2	Wahalkada D 2	GND	1308	0	0	0	0	0	0	0	0
LK-7124010	Wahalkada D 1	Wahalkada D 1	GND	926	0	0	0	0	0	0	0	0
LK-7124015	Maradanmaduwa	Maradanmaduwa	GND	803	0	0	0	0	0	0	0	0
LK-7124020	Pahala Divulwewa	Pahala Divulwewa	GND	638	0	0	0	0	0	0	0	0
LK-7124025	Weerasole	Weerasole	GND	349	0	0	977	0	0	0	0	0
LK-7124030	Anaolondewa	Anaolondewa	GND	265	0	0	1477	0	0	0	0	0
LK-7124035	Kapugollewa	Kapugollewa	GND	1069	0	0	0	0	0	0	0	0
LK-7124040	Wagollakada	Wagollakada	GND	585	0	0	0	0	0	0	0	0
LK-7124045	Dutuwewa	Dutuwewa	GND	1186	0	0	0	0	0	0	0	0
LK-7124050	Morawewa	Morawewa	GND	1045	0	0	0	0	0	0	0	0
LK-7124055	Thawalanhalmillewa	Thawalanhalmillewa	GND	501	0	0	0	0	0	0	0	0
LK-7124060	Thimbiriattawala	Thimbiriettawala	GND	0	0	0	1256	0	0	0	0	0
LK-7124065	Nikawewa	Nikawewa	GND	408	0	0	1052	0	0	0	0	0
LK-7124070	Welimuwapothana	Welimuwapothana	GND	1091	0	0	0	0	0	0	0	0
LK-7124075	Kivulekada	Kivulekada	GND	79	0	0	1502	0	0	0	0	0
LK-7124080	Puhulewewa	Puhulewewa	GND	1303	0	0	0	0	0	0	0	0
LK-7124085	Rathmale	Rathmale	GND	262	0	0	798	0	0	0	0	0
LK-7124090	Welangahaulpatha	Welangahaulpatha	GND	149	0	0	186	0	0	0	0	0
LK-7124095	Maradankadawala	Maradankadawala	GND	1325	0	0	575	0	0	0	0	0
LK-7124100	Horowpothana	Horowpothana	GND	1862	48	0	117	0	0	0	0	0
LK-7124105	Medawachchi Handiya	Medawachchiya Handiya	GND	816	0	0	0	0	0	0	0	0
LK-7124110	Mukkarawewa	Mukkarawewa	GND	263	0	0	1350	0	0	0	0	0
LK-7124115	Ihala Angunachchiya	Ihala Angunachchiya	GND	0	0	0	1239	0	0	0	0	0
LK-7124120	Rasnakawewa	Rasnaka Wewa	GND	462	0	0	0	0	0	0	0	0
LK-7124125	Walahaviddawewa	Walahaviddawewa	GND	648	0	0	748	0	0	0	0	0
LK-7124130	Gammahegewewa	Gammahegewewa	GND	728	27	0	0	0	0	0	0	0
LK-7124135	Morakewa	Morakewa	GND	1943	0	0	0	0	0	0	0	0
LK-7124140	Nanumillawewa	Nanumillawewa	GND	879	0	0	0	0	0	0	0	0
LK-7124145	Thirappankadawala	Thirappankadawala	GND	902	0	0	0	0	0	0	0	0
LK-7124150	Parangiyawadiya	Parangiyawadiya	GND	913	0	0	0	0	0	0	0	0
LK-7124155	Nabadawewa	Nabadawewa	GND	980	0	0	155	0	0	0	0	0
LK-7124160	Puliyankadawala	Puliyankadawala	GND	1265	0	0	0	0	0	0	0	0
LK-7124165	Vilewewa	Vilewewa	GND	706	0	0	0	0	0	0	0	0
LK-7124170	Wadigawewa	Wadigawewa	GND	762	0	0	0	0	0	0	0	0
LK-7124175	Kalpe	Kalpe	GND	883	0	0	0	0	0	0	0	0
LK-7124180	Dekethipothana	Dekethipothana	GND	909	0	0	0	0	0	0	0	0
LK-7124185	Dematawewa	Dematawewa	GND	634	0	0	0	0	0	0	0	0
LK-7124190	Diyatittawewa	Diyatittawewa	GND	150	0	0	673	0	0	0	0	0
LK-7127	Galenbidunuwewa	Galenbindunuwewa	DSD	50079	25	0	1775	0	0	0	0	0
LK-7127005	Konwewa	Konwewa	GND	717	0	0	0	0	0	0	0	0
LK-7127010	Ellawewa	Ellawewa	GND	1552	0	0	571	0	0	0	0	0
LK-7127015	Kataranpuraya	Kataranpuraya	GND	1101	0	0	0	0	0	0	0	0
LK-7127020	Dutuwewa	Dutuwewa	GND	937	0	0	0	0	0	0	0	0
LK-7127025	Perettupalagama	Perettupala Gama	GND	1155	0	0	0	0	0	0	0	0
LK-7127030	Kokawewa	Kokawewa	GND	2138	0	0	0	0	0	0	0	0
LK-7127035	Dutuwewa Paranagama	Dutuwewa Paranagama	GND	1472	0	0	0	0	0	0	0	0
LK-7127040	21 Colony East	21 Colony East	GND	664	0	0	0	0	0	0	0	0
LK-7127045	21 Colony West	21 Colony West	GND	914	0	0	0	0	0	0	0	0
LK-7127050	Ulpathgama	Ulpathgama	GND	1136	0	0	0	0	0	0	0	0
LK-7127055	Upuldeniya	Upuldeniya	GND	1226	0	0	362	0	0	0	0	0
LK-7127060	Himbutugollewa	Himbutugollewa	GND	991	0	0	0	0	0	0	0	0
LK-7127065	Mailagaswewa	Mailagaswewa	GND	877	0	0	0	0	0	0	0	0
LK-7127070	Ihalagama	Ihalagama	GND	639	0	0	0	0	0	0	0	0
LK-7127075	Galenbindunuwewa	Galenbindunuwewa	GND	1775	25	0	155	0	0	0	0	0
LK-7127080	Karuwalagaswewa	Karuwalagaswewa	GND	1747	0	0	0	0	0	0	0	0
LK-7127085	Palugollagama	Palugollagama	GND	1312	0	0	0	0	0	0	0	0
LK-7127090	Aluth Divulwewa	Aluth Divulwewa	GND	1136	0	0	0	0	0	0	0	0
LK-7127095	Getalawa	Getalawa	GND	1823	0	0	0	0	0	0	0	0
LK-7127100	Hurulunikawewa Track-04	Hurulunikawewa	GND	1333	0	0	0	0	0	0	0	0
LK-7127105	Ilukbadayagama	Ilukbadayagama	GND	1475	0	0	635	0	0	0	0	0
LK-7127110	Kudagalenbidunuwewa	Kuda Galenbindunuwewa	GND	1161	0	0	0	0	0	0	0	0
LK-7127115	Thammennagama	Thammennagama	GND	456	0	0	0	0	0	0	0	0
LK-7127120	Sivalakulama	Sivalakulama	GND	1047	0	0	0	0	0	0	0	0
LK-7127125	Gomarankalla	Gomarankalla	GND	820	0	0	52	0	0	0	0	0
LK-7127130	Hurulunikawewa Track-03	Hurulunikawewa	GND	1047	0	0	0	0	0	0	0	0
LK-7127135	Kumbukwewa	Kumbukwewa	GND	1746	0	0	0	0	0	0	0	0
LK-7127140	Janasirigama	Janasirigama	GND	2385	0	0	0	0	0	0	0	0
LK-7127145	Kurunegala Colony	Kurunegala Colony	GND	1518	0	0	0	0	0	0	0	0
LK-7127150	Nuwaragam Colony	Nuwaragam Colony	GND	791	0	0	0	0	0	0	0	0
LK-7127155	Hurulu Jayapura	Hurulu Jayapura	GND	1016	0	0	0	0	0	0	0	0
LK-7127160	Sunanda Mawatha	Sunanda Mawatha	GND	1154	0	0	0	0	0	0	0	0
LK-7127165	Galwaduwagama	Galwaduwagama	GND	1690	0	0	0	0	0	0	0	0
LK-7127170	Muriyakadawala	Muriyakadawala	GND	1056	0	0	0	0	0	0	0	0
LK-7127175	Ihala Galkulama	Ihala Galkulama	GND	1656	0	0	0	0	0	0	0	0
LK-7127180	Hurulumeegahapattiya	Hurulumeegahapattiya	GND	820	0	0	0	0	0	0	0	0
LK-7127185	Nuwaraeli Colony	Nuwaraeli Colony	GND	507	0	0	0	0	0	0	0	0
LK-7127190	Pandikaramaduwa	Pandikaramaduwa	GND	1168	0	0	0	0	0	0	0	0
LK-7127195	Yakalla	Yakalla	GND	2155	0	0	0	0	0	0	0	0
LK-7127200	Manankattiya	Manankattiya	GND	1258	0	0	0	0	0	0	0	0
LK-7127205	Wannamkulama	Wannamkulama	GND	508	0	0	0	0	0	0	0	0
LK-7130	Mihinthale	Mihinthale	DSD	41335	357	23	2252	0	56	0	0	0
LK-7130005	Ukkulankulama	Ukkulankulama	GND	1122	0	0	0	0	0	0	0	0
LK-7130010	Mahakanadarawa L.B. Track 03	Mahakanadarawa Track 3	GND	915	0	0	0	0	0	0	0	0
LK-7130015	Mahakanadarawa L.B. Track 02	Mahakanadarawa Track 2	GND	1101	0	0	0	0	0	0	0	0
LK-7130020	Mahakanadarawa L.B. Track 01	Mahakanadarawa Track 1	GND	1056	0	0	0	0	0	0	0	0
LK-7130025	Maradankulama	Maradankulama	GND	1575	0	0	0	0	0	0	0	0
LK-7130030	Doramadalawa	Doramadalawa	GND	934	0	0	0	0	0	0	0	0
LK-7130035	Kunchikulama	Kunchikulama	GND	3828	0	0	0	0	0	0	0	0
LK-7130040	Henewatta	Henawatta	GND	2601	0	0	0	0	0	0	0	0
LK-7130045	Nuwarawewa	Nuwarawewa	GND	1807	0	0	0	0	0	0	0	0
LK-7130050	Kurundankulama	Kurundankulama	GND	2982	0	0	0	0	0	0	0	0
LK-7130055	Kannattiya	Kannattiya	GND	1884	0	0	13	0	0	0	0	0
LK-7130060	Mihinthale	Mihinthale	GND	5529	205	23	440	0	11	0	0	0
LK-7130065	Ruwangama	Ruwangama	GND	2620	30	0	58	0	0	0	0	0
LK-7130070	Namalwewa	Namalwewa	GND	1595	0	0	11	0	45	0	0	0
LK-7130075	Bogahayaya	Bogahayaya	GND	1477	0	0	0	0	0	0	0	0
LK-7130080	Pothana	Pothana	GND	1649	122	0	0	0	0	0	0	0
LK-7130085	Seeppukulama	Seeppukulama	GND	1403	0	0	0	0	0	0	0	0
LK-7130090	Thammennawa	Thammmennawa	GND	720	0	0	0	0	0	0	0	0
LK-7130095	Kasamaduwa	Kasamaduwa	GND	1140	0	0	0	0	0	0	0	0
LK-7130100	Katukeliyawa	Katukeliyawa	GND	177	0	0	1730	0	0	0	0	0
LK-7130105	Kattaduwagama	Kattambuwagama	GND	813	0	0	0	0	0	0	0	0
LK-7130110	Kahapathvilagama	Kahapathvilagama	GND	554	0	0	0	0	0	0	0	0
LK-7130115	Ihalagama	Ihalagama	GND	911	0	0	0	0	0	0	0	0
LK-7130120	Maradankalla	Maradankalla	GND	1453	0	0	0	0	0	0	0	0
LK-7130125	Wellaragama	Wellaragama	GND	1489	0	0	0	0	0	0	0	0
LK-7133	Nuwaragam Palatha East	Nuwaragam Palatha East	DSD	72698	264	0	3009	10	0	0	0	0
LK-7133005	Nuwara Wewa	Nuwara Wewa	GND	1784	15	0	21	0	0	0	0	0
LK-7133010	Step1 Part 1	Step 1 part 1	GND	1443	20	0	146	0	0	0	0	0
LK-7133015	Mahakalattewa	Mahakalattewa	GND	2114	10	0	15	0	0	0	0	0
LK-7133020	Thariyankulama	Thariyankulama	GND	1491	0	0	0	0	0	0	0	0
LK-7133025	Nelumkanniya	Nelunkanniya	GND	1644	0	0	0	0	0	0	0	0
LK-7133030	Kuda Nelumkulama	Kuda Nelumkulama	GND	2227	0	0	0	0	0	0	0	0
LK-7133035	Keerikkulama	Keerikkulama	GND	2254	0	0	0	0	0	0	0	0
LK-7133040	Thammennapura	Thammennapura	GND	2832	0	0	0	0	0	0	0	0
LK-7133045	Wannithammennawa	Wannithammennawa	GND	2215	0	0	0	0	0	0	0	0
LK-7133050	Thammennakulama	Thammennakulama	GND	4925	16	0	12	0	0	0	0	0
LK-7133055	Step 1 Part 2	Step 1 part 2	GND	1536	12	0	99	0	0	0	0	0
LK-7133060	Step 2 Part 3	Step 2 part 3	GND	2303	18	0	174	0	0	0	0	0
LK-7133065	Step 2 Part 2	Step 2 part 2	GND	2100	121	0	1890	10	0	0	0	0
LK-7133070	Pothanegama	Pothanegama	GND	3229	0	0	0	0	0	0	0	0
LK-7133075	Step 3 Part 3	Step 3 part 3	GND	5067	15	0	169	0	0	0	0	0
LK-7133080	Step 2 Part 1	Step2 part 1	GND	3343	0	0	292	0	0	0	0	0
LK-7133085	Step 2 Part 4	Step 2 part 4	GND	3273	23	0	58	0	0	0	0	0
LK-7133090	Wanniyankulama Kotasa 4	Wanniyankulama Kotasa 4	GND	1954	0	0	0	0	0	0	0	0
LK-7133095	Wanniyankulama Kotasa 5	Wanniyankulama Kotasa 5	GND	2208	0	0	0	0	0	0	0	0
LK-7133100	Wanniyankulama Kotasa 6	Wanniyankulama Kotasa 6	GND	2131	0	0	26	0	0	0	0	0
LK-7133105	Gnanikulama	Gnanikulama	GND	1632	0	0	0	0	0	0	0	0
LK-7133110	Kawarakkulama	Kawarakkulama	GND	2680	0	0	0	0	0	0	0	0
LK-7133115	Mahapaladikulama	MahaPaladikulama	GND	3174	0	0	0	0	0	0	0	0
LK-7133120	Step 3 Part 1	Step 3 part 1	GND	3055	14	0	107	0	0	0	0	0
LK-7133125	Step 3 Part 2	Step 3 part 2	GND	3440	0	0	0	0	0	0	0	0
LK-7133130	Wanniyankulama Kotasa 3	Wanniyankulama kotasa 3	GND	1537	0	0	0	0	0	0	0	0
LK-7133135	Wanniyankulama Kotasa 1	Wanniyankulama kotasa 1	GND	3311	0	0	0	0	0	0	0	0
LK-7133140	Wanniyankulama Kotasa 2	Wanniyankulama kotasa 2	GND	2051	0	0	0	0	0	0	0	0
LK-7133145	Sucharithagama	Sucharithagama	GND	1745	0	0	0	0	0	0	0	0
LK-7136	Nachchaduwa	Nachchaduwa	DSD	24629	0	0	3574	0	0	0	0	0
LK-7136005	Kimbulakada	Kimbulakada	GND	1980	0	0	0	0	0	0	0	0
LK-7136010	Shrawasthipura	Shrawasthipura	GND	2204	0	0	209	0	0	0	0	0
LK-7136015	Kuda Nelubewa	Kuda Nelubewa	GND	1151	0	0	174	0	0	0	0	0
LK-7136020	Shrawasthiwatta	Shrawasthiwatta	GND	1761	0	0	0	0	0	0	0	0
LK-7136025	Aluthwewa	Aluthwewa	GND	2025	0	0	0	0	0	0	0	0
LK-7136030	Amane	Amane	GND	1717	0	0	15	0	0	0	0	0
LK-7136035	Maha Nelubewa	Maha Nelubewa	GND	1267	0	0	0	0	0	0	0	0
LK-7136040	Divulwewa	Divulwewa	GND	1172	0	0	0	0	0	0	0	0
LK-7136045	Hidogama	Hidogama	GND	1652	0	0	0	0	0	0	0	0
LK-7136050	Pawakkulama	Pawakkulama	GND	1196	0	0	0	0	0	0	0	0
LK-7136055	Kaluvila North	Kaluvila North	GND	985	0	0	0	0	0	0	0	0
LK-7136060	Madawalagama	Madawalagama	GND	673	0	0	0	0	0	0	0	0
LK-7136065	Nachchadoowa	Nachchaduwa	GND	0	0	0	1092	0	0	0	0	0
LK-7136070	Nachchadoowa New Town	Nachchaduwa New Town	GND	17	0	0	2084	0	0	0	0	0
LK-7136075	Palayakulama	Palayakulama	GND	1390	0	0	0	0	0	0	0	0
LK-7136080	Suhadagama	Suhadagama	GND	1351	0	0	0	0	0	0	0	0
LK-7136085	Thuruvila	Thuruwila	GND	1594	0	0	0	0	0	0	0	0
LK-7136090	Kaluarachchiyagama	Kaluarachchiyagama	GND	1278	0	0	0	0	0	0	0	0
LK-7136095	Pahalawewa	Pahalawewa	GND	1216	0	0	0	0	0	0	0	0
LK-7139	Nochchiyagama	Nochchiyagama	DSD	52819	181	0	2375	0	0	0	0	0
LK-7139005	Kukulkatuwa	Kukulkatuwa	GND	757	0	0	0	0	0	0	0	0
LK-7139010	Ittikulama	Ittikulama	GND	923	0	0	0	0	0	0	0	0
LK-7139015	Ranorawa	Ranorawa	GND	427	0	0	0	0	0	0	0	0
LK-7139020	Mahalindawewa	Mahalindawewa	GND	110	0	0	0	0	0	0	0	0
LK-7139025	Bogahawewa	Bogahawewa	GND	1730	0	0	0	0	0	0	0	0
LK-7139030	Ambagahawewa	Ambagahawewa	GND	850	0	0	0	0	0	0	0	0
LK-7139035	Ehetuwagama	Ehetuwagama	GND	1035	0	0	0	0	0	0	0	0
LK-7139040	Thalgaswewa	Thalgaswewa	GND	943	0	0	0	0	0	0	0	0
LK-7139045	Hunuvilagama	Hunuvilagama	GND	968	0	0	0	0	0	0	0	0
LK-7139050	Horuvila	Horuvila	GND	981	0	0	0	0	0	0	0	0
LK-7139055	Lindawewa	Lindawewa	GND	1316	0	0	0	0	0	0	0	0
LK-7139060	Kusumpura	Kusumpura	GND	1932	0	0	485	0	0	0	0	0
LK-7139065	Mudithagama	Mudithagama	GND	3319	22	0	287	0	0	0	0	0
LK-7139070	Ralapanawagama	Ralapanawagama	GND	1682	0	0	0	0	0	0	0	0
LK-7139075	Adampane	Adampane	GND	1400	0	0	0	0	0	0	0	0
LK-7139080	Andarawewa	Andarawewa	GND	1701	0	0	0	0	0	0	0	0
LK-7139085	Ralapanawa Colony	Ralapanawa Colony	GND	1722	0	0	0	0	0	0	0	0
LK-7139090	Nochchiyagama	Nochchiyagama	GND	1835	159	0	1603	0	0	0	0	0
LK-7139095	Dunudambuwewa	Dunudambuwewa	GND	1397	0	0	0	0	0	0	0	0
LK-7139100	Thimbiriwewa	Thimbiriwewa	GND	1285	0	0	0	0	0	0	0	0
LK-7139105	Katupathwewa	Katupathwewa	GND	1353	0	0	0	0	0	0	0	0
LK-7139110	Pahala Maragahawewa	Pahala Maragahawewa	GND	1006	0	0	0	0	0	0	0	0
LK-7139115	Nelawagama	Nelawagama	GND	2245	0	0	0	0	0	0	0	0
LK-7139120	Pahala Halmillewa	Pahala Halmillewa	GND	2065	0	0	0	0	0	0	0	0
LK-7139125	Halmillakulama	Halmillakulama	GND	2348	0	0	0	0	0	0	0	0
LK-7139130	Dunupothagama	Dunupothagama	GND	1165	0	0	0	0	0	0	0	0
LK-7139135	Dombawalagama	Dombawalagama	GND	1612	0	0	0	0	0	0	0	0
LK-7139140	Pahamunegama	Pahamunegama	GND	1727	0	0	0	0	0	0	0	0
LK-7139145	Navakkulama	Navakkulama	GND	1757	0	0	0	0	0	0	0	0
LK-7139150	Galadivulwewa	Galadivulwewa	GND	1003	0	0	0	0	0	0	0	0
LK-7139155	Jayagama	Jayagama	GND	1258	0	0	0	0	0	0	0	0
LK-7139160	Amunukole	Amunukole	GND	2111	0	0	0	0	0	0	0	0
LK-7139165	Mihiripura	Mihiripura	GND	1066	0	0	0	0	0	0	0	0
LK-7139170	Pahala Kedithokkuwa	Pahala Kedithokkuwa	GND	1452	0	0	0	0	0	0	0	0
LK-7139175	Rankethgama	Rankethgama	GND	2464	0	0	0	0	0	0	0	0
LK-7139180	Ottappuwa	Ottappuwa	GND	1874	0	0	0	0	0	0	0	0
LK-7142	Rajanganaya	Rajanganaya	DSD	36195	11	0	0	0	0	0	0	0
LK-7142005	Track 13,18	Thulana Track 18	GND	1712	0	0	0	0	0	0	0	0
LK-7142010	Track 16,17	Track 16, 17	GND	3626	0	0	0	0	0	0	0	0
LK-7142015	Veheragala	Veheragala	GND	2977	0	0	0	0	0	0	0	0
LK-7142020	Yaya 12	Track 12	GND	1585	0	0	0	0	0	0	0	0
LK-7142025	Track 09 - 10	Track 09 - 10	GND	1995	0	0	0	0	0	0	0	0
LK-7142030	Track 11	Track 11	GND	1317	0	0	0	0	0	0	0	0
LK-7142035	Track 15	Track 15	GND	2844	0	0	0	0	0	0	0	0
LK-7142040	Gemunupura	Gemunupura	GND	1811	0	0	0	0	0	0	0	0
LK-7142045	Track 07	Track 07	GND	1342	0	0	0	0	0	0	0	0
LK-7142050	Thumbullegama	Thumbullegama	GND	1553	0	0	0	0	0	0	0	0
LK-7142055	Randenigama	Randenigama	GND	1358	11	0	0	0	0	0	0	0
LK-7142060	Track 04	Track 04	GND	1340	0	0	0	0	0	0	0	0
LK-7142065	Track 03	Track 03	GND	1150	0	0	0	0	0	0	0	0
LK-7142070	Naigala	Naigala	GND	1414	0	0	0	0	0	0	0	0
LK-7142075	Thissapura	Thissapura	GND	908	0	0	0	0	0	0	0	0
LK-7142080	Maha Thimbirikalla	Maha Thimbirikalla	GND	2065	0	0	0	0	0	0	0	0
LK-7142085	Angamuwa	Angamuwa	GND	1498	0	0	0	0	0	0	0	0
LK-7142090	04 1/2 Kanuwa	4 1/2 Kanuwa	GND	1430	0	0	0	0	0	0	0	0
LK-7142095	Sirimapura	Sirimapura	GND	1299	0	0	0	0	0	0	0	0
LK-7142100	Panthiyawa	Panthiyawa	GND	1276	0	0	0	0	0	0	0	0
LK-7142105	Kalundegama	Kalundegama	GND	1695	0	0	0	0	0	0	0	0
LK-7145	Thambuththegama	Thambuttegama	DSD	46361	0	0	0	0	0	0	0	0
LK-7145005	Kongollewa	Kongollewa	GND	2730	0	0	0	0	0	0	0	0
LK-7145010	Kelegama	Kelegama	GND	1818	0	0	0	0	0	0	0	0
LK-7145015	Pahalagama	Pahalagama	GND	1712	0	0	0	0	0	0	0	0
LK-7145020	Solama	Solama	GND	1273	0	0	0	0	0	0	0	0
LK-7145025	Maha Bellankadawala	Maha Bellankadawala	GND	1887	0	0	0	0	0	0	0	0
LK-7145030	Eriyagama	Eriyagama	GND	1256	0	0	0	0	0	0	0	0
LK-7145035	Delnegama	Delnegama	GND	1408	0	0	0	0	0	0	0	0
LK-7145040	Kuda Bellankadawala	Kuda Bellankadawala	GND	1380	0	0	0	0	0	0	0	0
LK-7145045	Konwewa	Konwewa	GND	1952	0	0	0	0	0	0	0	0
LK-7145050	Jayasirigama	Jayasirigama	GND	1110	0	0	0	0	0	0	0	0
LK-7145055	Lunuwewa	Lunuwewa	GND	1321	0	0	0	0	0	0	0	0
LK-7145060	Veheragala	Veheragala	GND	2444	0	0	0	0	0	0	0	0
LK-7145065	Thammennagama	Thammennagama	GND	3854	0	0	0	0	0	0	0	0
LK-7145070	Nallachchiya	Nallachchiya	GND	2926	0	0	0	0	0	0	0	0
LK-7145075	Galviharawewa	Galviharawewa	GND	1421	0	0	0	0	0	0	0	0
LK-7145080	Thelhiriyawa	Thelhiriyawa	GND	1743	0	0	0	0	0	0	0	0
LK-7145085	Ikiriwewa	Ikiriwewa	GND	3242	0	0	0	0	0	0	0	0
LK-7145090	Musalpitiya	Musalpitiya	GND	1757	0	0	0	0	0	0	0	0
LK-7145095	Thambuttegama	Thambuttegama	GND	1838	0	0	0	0	0	0	0	0
LK-7145100	Thispanepura	Thispanepura	GND	963	0	0	0	0	0	0	0	0
LK-7145105	Makulewa	Makulewa	GND	1458	0	0	0	0	0	0	0	0
LK-7145110	Thammennawa	Thammennawa	GND	1937	0	0	0	0	0	0	0	0
LK-7145115	Mudungoda	Mudungoda	GND	1643	0	0	0	0	0	0	0	0
LK-7145120	Helambawewa	Helambawewa	GND	862	0	0	0	0	0	0	0	0
LK-7145125	Hureegaswewa	Hureegaswewa	GND	1293	0	0	0	0	0	0	0	0
LK-7145130	Weliyawa	Weliyawa	GND	1133	0	0	0	0	0	0	0	0
LK-7148	Thalawa	Thalawa	DSD	60464	67	0	563	0	0	0	0	0
LK-7148005	Daladapura	Daladapura	GND	923	0	0	0	0	0	0	0	0
LK-7148010	Pahala Thalawa	Pahala Thalawa	GND	1320	0	0	0	0	0	0	0	0
LK-7148015	Moragoda	Moragoda	GND	2123	0	0	0	0	0	0	0	0
LK-7148020	Kumbukgahawewa	Kumbukgahawewa	GND	1848	0	0	0	0	0	0	0	0
LK-7148025	Nawa Hanguranketha	Nawa Hanguranketha	GND	1878	0	0	0	0	0	0	0	0
LK-7148030	Hirigollegama	Hirigollegama	GND	1525	0	0	0	0	0	0	0	0
LK-7148035	Karagahawewa	Karagahawewa	GND	2738	0	0	0	0	0	0	0	0
LK-7148040	Ihala Thalawa	Ihala Thalawa	GND	2164	0	0	0	0	0	0	0	0
LK-7148045	Hinguruwewa	Hinguruwewa	GND	1203	25	0	0	0	0	0	0	0
LK-7148050	Korakahawewa	Korakahawewa	GND	975	0	0	0	0	0	0	0	0
LK-7148055	Kurunduwewa	Kurunduwewa	GND	2197	0	0	0	0	0	0	0	0
