region_id	region_name	region_name_in_data	region_ent_type	bricks	cement_block	granite_cube_stones	cabook	pressed_soil_bricks	warichchi_mud	cadjan_palmyrah	planks_metal_sheets_asbestos	zink_aluminium_sheets	other	not_relevant
LK-8133060	Gediyaroda	Gediyaroda	GND	139	244	6	11	125	2	0	1	1	0	0
LK-8133065	Bandarawela West	Bandarawela West	GND	428	319	14	25	15	1	0	3	0	0	0
LK-8133070	Bandarawela East	Bandarawela East	GND	219	510	12	5	7	3	0	3	1	0	0
LK-8133075	Thanthiriya	Thanthiriya	GND	187	404	0	48	3	0	0	1	0	0	0
LK-8133080	Udaperuwa	Udaperuwa	GND	39	255	3	5	150	1	0	1	0	0	0
LK-8133085	Egodagama	Egodagama	GND	24	168	5	14	229	0	0	3	1	1	0
LK-8133090	Weheragalathenna	Weheragalathenna	GND	49	195	2	14	217	1	0	1	0	0	0
LK-8133095	Bambaragama	Bambaragama	GND	50	87	27	2	58	2	0	0	0	0	0
LK-8133100	Makulella	Makulella	GND	129	185	2	33	153	3	0	5	0	0	0
LK-8133105	Kinigama	Kinigama	GND	71	353	11	2	98	0	0	3	0	0	0
LK-8133110	Inikambedda	Inikambedda	GND	235	590	10	4	46	2	0	8	0	0	0
LK-8133115	Karagahawela	Karagahawela	GND	79	387	13	1	130	0	0	1	1	0	0
LK-8133120	Obadella	Obadella	GND	186	168	1	4	92	10	0	3	0	0	1
LK-8133125	Beddekumbura	Beddekumbura	GND	107	88	7	2	1	0	0	0	0	0	0
LK-8133130	Kebillewela South	Kebillewela South	GND	88	179	10	3	124	5	0	1	0	0	0
LK-8133135	Mahaulpatha	Mahaulpatha	GND	202	184	1	1	2	1	0	1	0	1	0
LK-8133140	Darahitawanagoda	Darahitawanagoda	GND	43	185	6	1	94	0	0	0	0	0	0
LK-8133145	Doolgolla	Doolgolla	GND	85	65	7	2	4	0	0	0	0	0	0
LK-8133150	Creig Watta	Creig Watta	GND	8	260	151	15	39	1	0	2	0	0	0
LK-8133155	Liyangahawela Watta	Liyangahawela Watta	GND	165	179	162	0	80	3	0	2	0	0	0
LK-8133160	Ambadandegama	Ambadandegama	GND	187	105	29	0	2	4	0	3	1	0	0
LK-8133165	Beddearawa	Beddearawa	GND	5	56	33	9	27	0	0	0	0	0	0
LK-8133170	Liyangahawela	Liyangahawela	GND	9	85	48	5	70	0	0	0	0	0	0
LK-8133175	Nayabedda Estate	Nayabedda Estate	GND	58	616	286	18	9	0	0	9	0	3	0
LK-8136	Ella	Ella	DSD	3470	6436	584	170	2237	90	1	55	2	7	0
LK-8136005	Piyarapandowa	Piyarapandowa	GND	308	76	0	26	119	4	0	0	0	2	0
LK-8136010	Halpe	Halpe	GND	198	345	0	1	59	6	0	2	0	0	0
LK-8136015	Kirinda	Kirinda	GND	13	205	14	14	151	1	0	2	0	1	0
LK-8136020	Demodara	Demodara	GND	64	449	18	1	190	4	0	1	0	0	0
LK-8136025	Navulla	Navulla	GND	116	235	4	0	106	7	0	1	0	0	0
LK-8136030	Gawarawela	Gawarawela	GND	89	321	4	5	113	2	0	1	0	0	0
LK-8136035	Beddewela	Baddewela	GND	106	321	8	3	33	0	0	0	0	0	0
LK-8136040	Pupula West	Pupula West	GND	26	112	1	0	112	0	0	2	0	1	0
LK-8136045	Pupula	Pupula	GND	104	350	8	0	3	0	0	0	0	0	0
LK-8136050	Galtenhena	Galtenhena	GND	139	137	1	0	1	1	0	3	0	0	0
LK-8136055	Nawela East	Nawela East	GND	6	116	90	0	102	1	0	0	0	0	0
LK-8136060	Nawela West	Nawela West	GND	117	123	6	0	31	0	0	0	0	0	0
LK-8136065	Medawela West	Medawela West	GND	58	167	30	7	71	2	0	1	0	0	0
LK-8136070	Yahalewela	Yahalewela	GND	180	145	1	22	1	0	0	3	1	0	0
LK-8136075	Newberg	Newberg	GND	62	91	80	3	0	3	0	0	0	0	0
LK-8136080	Ella	Ella	GND	114	160	7	4	85	2	0	2	0	0	0
LK-8136085	Madhuragama	Madhuragama	GND	225	109	0	0	66	0	0	0	0	0	0
LK-8136090	Idamegama	Idamegama	GND	79	80	0	0	26	0	0	1	0	0	0
LK-8136095	Hettipola	Hettipola	GND	121	189	31	1	41	3	1	7	0	2	0
LK-8136100	Millagama	Millagama	GND	275	102	1	0	9	1	0	0	0	0	0
LK-8136105	Udukumbalwela	Udukumbalwela	GND	82	241	19	0	100	5	0	2	0	0	0
LK-8136110	Dowa	Dowa	GND	62	307	9	0	136	2	0	5	0	0	0
LK-8136115	Palleperuwa	Palleperuwa	GND	101	464	9	12	132	4	0	5	0	1	0
LK-8136120	Heeloya	Heeloya	GND	80	390	10	53	220	3	0	7	0	0	0
LK-8136125	Kithalella	Kithalella	GND	70	263	10	12	79	0	0	2	0	0	0
LK-8136130	Rawanaella	Rawanaella	GND	81	43	0	1	15	0	0	0	0	0	0
LK-8136135	Karandagolla	Karandagolla	GND	217	188	2	0	69	12	0	3	1	0	0
LK-8136140	Govussa	Govussa	GND	17	70	84	1	64	1	0	0	0	0	0
LK-8136145	Ilukpelessa	Ilukpelessa	GND	83	55	39	0	34	2	0	0	0	0	0
LK-8136150	Ballaketuwa	Ballaketuwa	GND	183	281	50	2	1	16	0	3	0	0	0
LK-8136155	Namunukula	Namunukula	GND	34	256	37	2	4	0	0	0	0	0	0
LK-8136160	Dodamgolla	Dodamgolla	GND	60	45	11	0	64	8	0	2	0	0	0
LK-8139	Haputale	Haputale	DSD	3346	7485	1022	95	1033	232	0	55	9	2	1
LK-8139005	Ellagama	Ellagama	GND	131	216	7	7	12	3	0	0	0	0	0
LK-8139010	Kahattewela	Kahattewela	GND	196	250	2	4	19	1	0	0	0	0	0
LK-8139015	Erenawela	Eranawela	GND	94	353	4	4	67	2	0	2	0	0	0
LK-8139020	Ranjallawa	Ranjallawa	GND	220	361	1	2	128	2	0	0	1	0	0
LK-8139025	Bingethenna	Bingethenna	GND	53	300	6	0	82	0	0	2	0	0	0
LK-8139030	Kahagolla	Kahagolla	GND	274	314	1	0	23	0	0	0	0	0	1
LK-8139035	Dodamwatta	Dodamwatta	GND	64	226	1	0	135	0	0	1	1	0	0
LK-8139040	Diyathalawa	Diyathalawa	GND	77	287	30	8	7	0	0	15	1	0	0
LK-8139045	Jayaminipura	Jayaminipura	GND	84	253	4	0	13	0	0	2	0	0	0
LK-8139050	Aluthwela	Aluthwela	GND	75	202	11	0	56	1	0	0	0	0	0
LK-8139055	Welanhinna	Welanhinna	GND	304	28	2	0	7	1	0	0	0	0	0
LK-8139060	Pahala Kadurugamuwa	Pahala kadurugamuwa	GND	218	344	6	15	41	2	0	1	0	0	0
LK-8139065	Viharakele	Viharakele	GND	71	239	6	2	26	0	0	0	0	0	0
LK-8139070	Umankandura	Umankandura	GND	145	272	36	0	142	8	0	4	0	0	0
LK-8139075	Panketiya	Panketiya	GND	25	354	282	2	10	7	0	2	1	0	0
LK-8139080	Hela Kadurugamuwa	Helakadurugamuwa	GND	188	245	0	1	4	2	0	0	0	0	0
LK-8139085	Haputhalegama	Haputhalegama	GND	86	340	7	1	29	3	0	0	1	0	0
LK-8139090	Glenanore	Glenanore	GND	87	391	166	2	14	4	0	4	0	1	0
LK-8139095	Horadorowwa	Horadorowwa	GND	63	131	15	2	58	1	0	0	0	0	0
LK-8139100	Magiripura	Magiripura	GND	16	421	12	25	75	2	0	3	0	0	0
LK-8139105	Kolathenna	Kolathenna	GND	66	97	2	0	3	0	0	0	0	0	0
LK-8139110	Haputhale Town	Haputhale Town	GND	58	654	208	6	51	0	0	6	0	0	0
LK-8139115	Pitarathmale	Pitarathmale	GND	290	309	82	1	3	2	0	4	0	0	0
LK-8139120	Dambethenna	Dambethenna	GND	404	576	57	10	1	4	0	4	0	0	0
LK-8139125	Thotalagala	Thotalagala	GND	3	123	1	3	2	172	0	1	2	0	0
LK-8139130	Galkanda	Galkanda	GND	54	199	73	0	25	15	0	4	2	1	0
LK-8142	Haldummulla	Haldummulla	DSD	2482	4939	1772	187	1092	424	3	52	6	11	2
LK-8142005	Weerakongama	Weerakongama	GND	50	67	150	0	0	0	0	0	0	0	0
LK-8142010	Kalupahana	Kalupahana	GND	79	171	13	0	5	4	0	2	0	0	0
LK-8142015	Haldummulla	Haldummulla	GND	23	282	66	51	30	0	0	3	0	0	0
LK-8142020	Beragala	Beragala	GND	61	444	156	23	55	6	1	3	1	0	0
LK-8142025	Viharagala	Viharagala	GND	25	440	216	1	49	9	0	6	0	0	0
LK-8142030	Nikapotha West	Nikapotha West	GND	47	42	10	0	4	1	0	1	0	0	0
LK-8142035	Nikapotha East	Nikapotha East	GND	36	129	21	0	18	5	0	0	1	0	0
LK-8142040	Lemasthota	Lemasthota	GND	16	40	8	0	28	1	0	0	0	0	0
LK-8142045	Ranasinghegama	Ranasinghegama	GND	22	91	63	0	31	7	0	1	0	0	0
LK-8142050	Kotabakma	Kotabakma	GND	99	174	26	3	128	17	0	3	1	0	0
LK-8142055	Koslanda	Koslanda	GND	77	326	244	2	15	2	0	0	0	0	1
LK-8142060	Mahakanda	Mahakanda	GND	5	65	150	1	12	0	0	1	0	0	0
LK-8142065	Poonagala	Poonagala	GND	270	371	94	11	313	9	0	2	0	0	0
LK-8142070	Divulgasmulla	Divulgasmulla	GND	209	103	131	0	19	9	0	1	0	0	0
LK-8142075	Gampaha	Gampaha	GND	236	88	2	0	63	44	0	2	0	1	0
LK-8142080	Ampitithenna	Ampitithenna	GND	101	114	6	3	35	10	0	1	0	0	0
LK-8142085	Kelipanawela	Kelipanawela	GND	42	72	0	0	3	8	0	7	0	0	0
LK-8142090	Moraketiya	Moraketiya	GND	47	82	5	3	7	22	0	1	0	0	0
LK-8142095	Kirawanagama	Kirawanagama	GND	80	95	29	0	7	26	1	1	1	0	0
LK-8142100	Manthenna	Manthenna	GND	64	83	9	17	2	18	0	1	0	0	0
LK-8142105	Amilagama	Amilagama	GND	40	75	71	3	4	2	0	0	0	0	0
LK-8142110	Soragune	Soragune	GND	70	84	1	2	0	2	0	0	0	0	0
LK-8142115	Kithulgahaarawa	Kithulgahaarawa	GND	12	84	57	1	15	7	0	0	0	0	0
LK-8142120	Watagamuwa	Watagamuwa	GND	30	225	45	25	34	1	0	1	1	0	0
LK-8142125	Walhaputhenna	Walhaputhenna	GND	30	137	17	0	14	3	0	1	0	1	0
LK-8142130	Uvathenna	Uvathenna	GND	18	125	13	2	32	0	0	0	0	0	0
LK-8142135	Marangahawela	Marangahawela	GND	7	60	24	0	36	0	0	0	0	0	0
LK-8142140	Seelathenna	Seelathenna	GND	74	80	45	0	0	2	0	2	0	0	0
LK-8142145	Harankahawa	Harankahawa	GND	58	85	21	6	9	2	0	2	0	0	0
LK-8142150	Medawela	Medawela	GND	49	53	33	1	2	5	0	0	0	0	0
LK-8142155	Welibissa	Welibissa	GND	19	67	1	22	0	8	0	0	0	0	0
LK-8142160	We Eliya	We Eliya	GND	28	151	10	5	9	12	0	1	0	0	0
LK-8142165	Kosgama	Kosgama	GND	115	68	13	0	8	17	0	2	0	0	0
LK-8142170	Ranwanguhawa	Ranwanguhawa	GND	11	40	14	5	30	11	0	1	0	2	0
LK-8142175	Akkara Seeya	Akkara Seeya	GND	24	26	3	0	2	11	0	0	0	0	0
LK-8142180	Welanvita	Welanvita	GND	42	53	5	0	1	37	0	0	0	0	0
LK-8142185	Kolongasthenna	Kolongasthenna	GND	106	98	0	0	25	2	0	1	0	0	0
LK-8142190	Bambara Pokuna	Bambara Pokuna	GND	15	33	0	0	0	14	0	0	0	0	0
LK-8142195	Mahalanda	Mahalanda	GND	145	116	0	0	47	90	1	5	1	7	1
LK-82	Monaragala	Moneragala	DISTRICT	114868	24390	588	289	4180	5928	26	317	39	89	14
LK-8203	Bibile	Bibile	DSD	11605	1155	91	13	428	307	0	22	7	17	0
LK-8203005	Uravula	Uravula	GND	92	8	0	0	1	8	0	0	0	0	0
LK-8203010	Karandugala	Karandugala	GND	201	8	0	0	9	44	0	2	0	2	0
LK-8203015	Bulupitiya	Bulupitiya	GND	286	16	0	0	3	8	0	1	0	0	0
LK-8203020	Nilgala	Nilgala	GND	229	36	0	0	6	12	0	1	0	6	0
LK-8203025	Kanawegalla	Kanawegalla	GND	126	27	1	0	1	11	0	0	0	0	0
LK-8203030	Ussagala	Ussagala	GND	169	17	1	1	7	1	0	0	0	0	0
LK-8203035	Bokagonna	Bokagonna	GND	412	54	1	0	10	14	0	2	0	0	0
LK-8203040	Pitakumbura	Pitakumbura	GND	320	46	1	0	8	8	0	0	0	0	0
LK-8203045	Hamapola	Hamapola	GND	331	8	0	0	11	17	0	4	2	0	0
LK-8203050	Thotillaketiya	Thotillaketiya	GND	240	4	1	0	5	15	0	0	0	0	0
LK-8203055	Kokunnewa	Kokunnewa	GND	318	6	0	0	4	4	0	0	0	0	0
LK-8203060	Morattamulla	Morattamulla	GND	257	17	0	0	6	3	0	1	0	1	0
LK-8203065	Nagala	Nagala	GND	444	49	0	0	1	3	0	0	0	0	0
LK-8203070	Radaliyadda	Radaliyadda	GND	338	19	0	0	3	2	0	0	0	0	0
LK-8203075	Ambagolla	Ambagolla	GND	304	24	3	0	9	3	0	0	0	0	0
LK-8203080	Wegama	Wegama	GND	325	27	1	0	7	0	0	0	0	0	0
LK-8203085	Wegama South	Wegama South	GND	496	19	0	0	5	0	0	1	1	0	0
LK-8203090	Mallehewa	Mallehewa	GND	333	50	0	0	22	4	0	0	0	0	0
LK-8203095	Karagahawela East	Karagahawela East	GND	189	36	0	1	24	2	0	0	1	1	0
LK-8203100	Kehel Attawala	Kehel Attawala	GND	300	15	0	0	6	1	0	0	0	0	0
LK-8203105	Karagahawela West	Karagahawela West	GND	246	70	34	0	8	6	0	0	0	1	0
LK-8203110	Udamallehewa	Udamallehewa	GND	233	25	0	0	11	5	0	0	0	0	0
LK-8203115	Egoda Kotagama	Egoda Kotagama	GND	143	24	1	0	22	14	0	0	0	0	0
LK-8203120	Kotagama	Kotagama	GND	238	33	2	0	19	4	0	0	0	0	0
LK-8203125	Badullagammana	Badullagammana	GND	374	49	24	0	42	6	0	3	0	3	0
LK-8203130	Kavudella	Kavudella	GND	335	13	0	4	1	0	0	0	0	0	0
LK-8203135	Rathupasketiya	Rathupasketiya	GND	629	26	0	0	6	5	0	2	0	0	0
LK-8203140	Lindakumbura	Lindakumbura	GND	406	22	1	1	2	2	0	1	0	0	0
LK-8203145	Bibila	Bibile	GND	480	15	1	0	5	4	0	0	1	0	0
LK-8203150	Ambelanda	Ambelanda	GND	229	42	0	0	10	0	0	0	0	1	0
LK-8203155	Dodamgolla	Dodamgolla	GND	389	54	1	6	6	4	0	0	0	0	0
LK-8203160	Dehiattawela	Dehiattawela	GND	247	18	0	0	2	7	0	0	0	0	0
LK-8203165	Kanulwela	Kanulwela	GND	562	56	1	0	17	10	0	2	0	1	0
LK-8203170	Ethanawatta	Ethanawatta	GND	192	25	0	0	18	9	0	0	0	0	0
LK-8203175	Kuruwamba	Kuruwamba	GND	262	43	1	0	9	11	0	1	0	0	0
LK-8203180	Hewelwela	Hewelwela	GND	216	48	0	0	6	2	0	0	0	1	0
LK-8203185	Mudiyala	Mudiyala	GND	189	25	0	0	27	11	0	1	0	0	0
LK-8203190	Yalkumbura	Yalkumbura	GND	187	9	6	0	20	7	0	0	2	0	0
LK-8203195	Thanayamgama	Thanayamgama	GND	106	42	10	0	38	18	0	0	0	0	0
LK-8203200	Medipitiya	Medipitiya	GND	232	30	0	0	11	22	0	0	0	0	0
LK-8206	Madulla	Madulla	DSD	9033	539	41	4	130	534	2	15	4	6	1
LK-8206005	Nelliyadda	Nelliyadda	GND	124	3	0	0	1	6	0	1	1	0	0
LK-8206010	Mullegama	Mullegama	GND	169	29	1	0	5	61	0	0	0	0	0
LK-8206015	Galgamuwa	Galgamuwa	GND	298	1	0	1	7	63	0	5	0	0	0
LK-8206020	Inginiyagala	Inginiyagala	GND	332	11	5	0	3	8	0	3	0	0	0
LK-8206025	Baduluwela	Baduluwela	GND	190	8	0	0	4	20	0	0	0	2	0
LK-8206030	Bandarawadiya	Bandarawadiya	GND	222	3	0	0	0	14	0	0	0	0	0
LK-8206035	Panguwa	Panguwa	GND	290	2	0	0	3	27	0	0	0	0	0
LK-8206040	Thalkotayaya	Thalkotayaya	GND	195	0	0	2	16	2	0	1	0	0	0
LK-8206045	Deliwa	Deliwa	GND	193	5	0	0	3	14	0	0	0	0	0
LK-8206050	Thampalawela	Thampalawela	GND	251	33	1	0	0	17	0	0	0	0	0
LK-8206055	Ruwalwela	Ruwalwela	GND	328	25	0	0	3	9	0	0	0	0	0
LK-8206060	Watawanagama	Watawanagama	GND	105	2	0	0	0	16	0	1	0	0	0
LK-8206065	Gangodagama	Gangodagama	GND	102	2	0	0	0	19	0	0	0	0	0
LK-8206070	Ritigahawatta	Ritigahawatta	GND	206	24	0	1	10	33	0	0	1	0	1
LK-8206075	Mariarawa	Mariarawa	GND	268	49	0	0	2	14	0	0	1	0	0
LK-8206080	Kolladeniya	Kolladeniya	GND	413	15	0	0	13	9	0	1	0	0	0
LK-8206085	Ihawa	Ihawa	GND	295	25	0	0	1	2	0	0	0	0	0
LK-8206090	Alpitiya	Alpitiya	GND	288	26	0	0	0	5	1	0	0	0	0
LK-8206095	Makulla	Makulla	GND	299	0	0	0	1	1	0	1	0	0	0
LK-8206100	Namaloya Colony	Namaloya Colony	GND	286	25	0	0	4	12	1	0	0	0	0
LK-8206105	Aratugaswela	Aratugaswela	GND	199	27	0	0	3	8	0	0	0	0	0
LK-8206110	Pagura	Pagura	GND	204	14	0	0	2	22	0	0	0	0	0
LK-8206115	Galbokka	Galbokka	GND	175	10	0	0	9	7	0	0	1	1	0
LK-8206120	Magandana	Magandana	GND	195	1	0	0	0	11	0	0	0	0	0
LK-8206125	Udumulla	Udumulla	GND	217	2	0	0	1	12	0	0	0	0	0
LK-8206130	Kottagala	Kottagala	GND	232	15	0	0	0	5	0	0	0	0	0
LK-8206135	Gangoda Arawa	Gangoda Arawa	GND	176	4	0	0	0	10	0	0	0	0	0
LK-8206140	Polgahagama	Polgahagama	GND	280	2	0	0	1	19	0	0	0	1	0
LK-8206145	Alugalge	Alugalge	GND	135	4	31	0	0	10	0	0	0	0	0
LK-8206150	Neelawa Bedda	Neelawa Bedda	GND	173	20	0	0	1	7	0	0	0	1	0
LK-8206155	Kahagolla	Kahagolla	GND	164	8	0	0	4	5	0	0	0	0	0
LK-8206160	Magandaoya Colony	Magandaoya Colony	GND	229	16	0	0	4	8	0	0	0	0	0
LK-8206165	Gonathalawa	Gonathalawa	GND	249	19	0	0	2	14	0	0	0	0	0
LK-8206170	Dambagalla	Dambagalla	GND	377	66	2	0	1	10	0	0	0	0	0
LK-8206175	Ellekona	Ellekona	GND	448	16	0	0	12	19	0	2	0	1	0
LK-8206180	Therela	Therela	GND	251	4	0	0	1	7	0	0	0	0	0
LK-8206185	Iluklanda	Iluklanda	GND	201	18	0	0	1	6	0	0	0	0	0
LK-8206190	Obbegoda	Obbegoda	GND	274	5	1	0	12	2	0	0	0	0	0
LK-8209	Medagama	Medagama	DSD	10143	1261	9	19	509	332	2	26	3	12	0
LK-8209005	Pothubandhana	Pothubandana	GND	310	40	0	0	12	7	0	1	0	0	0
LK-8209010	Yakunnawa	Yakunnawa	GND	304	12	1	0	10	6	0	0	0	1	0
LK-8209015	Bendiyawa	Bendiyawa	GND	389	53	0	0	5	9	0	2	0	3	0
LK-8209020	Kotabowa	Kotabowa	GND	360	26	0	0	4	17	1	7	1	0	0
LK-8209025	Godigamuwa	Godigamuwa	GND	499	12	0	0	14	5	0	0	0	0	0
LK-8209030	Senpathigama	Senpathigama	GND	235	13	1	0	4	7	0	0	0	0	0
LK-8209035	Aiwela	Aiwela	GND	330	31	0	0	10	6	1	0	0	1	0
LK-8209040	Senapathiya	Senapathiya	GND	258	6	0	1	16	11	0	0	0	0	0
LK-8209045	Bibilamulla	Bibilamulla	GND	221	64	0	0	40	16	0	1	0	0	0
LK-8209050	Nannapurawa	Nannapurawa	GND	376	46	0	0	6	4	0	0	0	0	0
LK-8209055	Dahamgama	Dahamgama	GND	368	36	0	9	4	7	0	1	2	0	0
LK-8209060	Kalugahawadiya	Kalugahawadiya	GND	257	13	0	0	16	15	0	0	0	0	0
LK-8209065	Kongolla	Kongolla	GND	257	26	0	0	1	1	0	0	0	1	0
LK-8209070	Diviyapola	Diviyapola	GND	122	18	0	0	3	0	0	0	0	0	0
LK-8209075	Kohukumbura	Kohukumbura	GND	119	37	0	0	47	3	0	0	0	0	0
LK-8209080	Nugamura	Nugamura	GND	216	27	0	0	27	9	0	0	0	0	0
LK-8209085	Ellekona	Ellekona	GND	372	21	3	1	19	9	0	0	0	0	0
LK-8209090	Dahagoniya	Dahagoniya	GND	302	5	1	0	16	3	0	0	0	0	0
LK-8209095	Monarawana	Monarawana	GND	354	34	0	0	11	11	0	0	0	0	0
LK-8209100	Mellagama	Mellagama	GND	331	64	0	0	15	12	0	0	0	2	0
LK-8209105	Thambana	Thambana	GND	240	29	1	0	5	31	0	1	0	0	0
LK-8209110	Thimbiriya	Thimbiriya	GND	459	44	0	0	10	16	0	3	0	2	0
LK-8209115	Medagama	Medagama	GND	446	73	0	4	1	1	0	4	0	0	0
LK-8209120	Elhena	Elhena	GND	246	21	0	0	5	4	0	0	0	1	0
LK-8209125	Pitadeniya	Pitadeniya	GND	202	34	0	0	26	14	0	0	0	1	0
LK-8209130	Kinnarabowa	Kinnarabowa	GND	145	36	0	0	49	5	0	0	0	0	0
LK-8209135	Ilukkumbura	Ilukkumbura	GND	271	12	0	0	28	15	0	0	0	0	0
LK-8209140	Bakinigahawela	Bakinigahawela	GND	393	19	0	0	1	0	0	0	0	0	0
LK-8209145	Pubbara	Pubbara	GND	105	50	0	0	0	11	0	0	0	0	0
LK-8209150	Polgahapitiya	Polgahapitiya	GND	458	122	0	2	43	14	0	2	0	0	0
LK-8209155	Kendavinna	Kendavinna	GND	229	90	0	1	17	21	0	0	0	0	0
LK-8209160	Alana	Alana	GND	147	32	0	1	19	4	0	0	0	0	0
LK-8209165	Rattanadeniya	Rattanadeniya	GND	333	52	1	0	11	12	0	0	0	0	0
LK-8209170	Amunekandura	Amunekandura	GND	315	28	1	0	7	5	0	2	0	0	0
LK-8209175	Keenagoda	Keenagoda	GND	174	35	0	0	7	21	0	2	0	0	0
LK-8212	Siyambalanduwa	Siyambalanduwa	DSD	12974	2908	7	7	371	1460	9	22	3	22	1
LK-8212005	Nape	Nape	GND	226	30	0	0	4	33	0	0	0	2	0
LK-8212010	Buddama	Buddama	GND	366	31	0	0	6	44	0	0	0	0	0
LK-8212015	Waragama	Waragama	GND	324	49	0	0	0	26	1	0	0	0	0
LK-8212020	Kotagoda	Kotagoda	GND	231	30	0	0	2	56	0	1	0	0	0
LK-8212025	Weragoda	Weragoda	GND	102	13	0	0	2	61	0	0	0	0	0
LK-8212030	Newgala	Newgala	GND	180	40	0	0	0	49	0	0	0	0	0
LK-8212035	Govindupura	Govindupura	GND	322	37	2	0	5	40	0	0	0	0	0
LK-8212040	Pallewela	Pallewela	GND	307	31	0	0	7	30	0	0	0	1	0
LK-8212045	Ambagahapitiya	Ambagahapitiya	GND	147	43	0	0	23	45	0	0	0	0	0
LK-8212050	Meeyagala	Meeyagala	GND	145	30	0	0	5	59	1	0	0	0	0
LK-8212055	Barawaya	Barawaya	GND	349	57	0	0	5	27	0	0	0	0	0
LK-8212060	Kooragammana	Kooragammana	GND	136	27	0	0	0	43	0	0	0	0	0
LK-8212065	Kalugollayaya	Kalugollayaya	GND	181	28	0	0	3	8	0	0	0	0	0
LK-8212070	Samanala Bedda	Samanala Bedda	GND	257	57	0	0	5	11	0	0	0	1	0
LK-8212075	Muthukandiya	Muthukandiya	GND	197	31	0	0	1	2	0	1	0	0	0
LK-8212080	Yakkadurawa	Yakkadurawa	GND	280	158	0	0	7	4	0	1	0	0	0
LK-8212085	Galamuna	Galamuna	GND	187	41	0	0	3	9	0	0	0	1	0
LK-8212090	Helamulla	Helamulla	GND	206	49	2	0	11	14	0	0	0	0	0
LK-8212095	Pallegama	Pallegama	GND	213	80	0	0	6	55	0	1	0	1	0
LK-8212100	Maha Kalugolla	Maha Kalugolla	GND	215	71	0	0	10	39	3	0	0	0	0
LK-8212105	Karambagoda	Karambagoda	GND	200	73	0	0	1	44	0	2	0	2	0
LK-8212110	Ruhunu Danawwa	Ruhunu Danawwa	GND	191	18	1	0	3	14	0	1	0	0	0
LK-8212115	Sri Wijithapura	Sri Wijithapura	GND	303	107	0	0	18	33	0	0	0	0	0
LK-8212120	Siyambalanduwa	Siyambalanduwa	GND	205	88	0	0	5	5	0	2	0	0	0
LK-8212125	Manabharana	Manabharana	GND	315	48	0	1	5	10	0	1	0	0	0
LK-8212130	Madugama	Madugama	GND	513	152	0	0	15	44	1	0	1	1	1
LK-8212135	Kivulayaya	Kivuleyaya	GND	329	104	0	0	5	40	0	0	0	0	0
LK-8212140	Kodayana	Kodayana	GND	335	38	0	1	5	30	0	0	0	0	0
LK-8212145	Nugagahakivula	Nugagahakivula	GND	228	87	0	0	15	28	0	0	1	0	0
LK-8212150	Kotiyagoda	Kotiyagoda	GND	210	90	0	0	5	24	0	0	0	0	0
LK-8212155	Indigasella	Indigasella	GND	254	71	0	0	12	13	0	1	0	3	0
LK-8212160	Dombagahawela	Dombagahawela	GND	564	238	0	0	10	58	0	0	1	1	0
LK-8212165	Liyangolla	Liyangolla	GND	309	68	0	0	2	31	0	1	0	0	0
LK-8212170	Beraliyapola	Beraliyapola	GND	203	31	0	0	2	13	0	1	0	0	0
LK-8212175	Kimbulawela	Kimbulawela	GND	192	52	1	0	4	2	0	0	0	0	0
LK-8212180	Pahatha Arawa	Pahatha Arawa	GND	272	65	0	5	18	142	1	1	0	0	0
LK-8212185	Ethimale	Ethimale	GND	323	27	1	0	7	21	0	2	0	1	0
LK-8212190	Guruhela	Guruhela	GND	269	45	0	0	3	26	0	2	0	1	0
LK-8212195	Gemunupura	Gemunupura	GND	271	0	0	0	1	5	0	0	0	0	0
LK-8212200	Perakumpura	Perakumpura	GND	300	24	0	0	5	2	0	0	0	0	0
LK-8212205	Siripura	Siripura	GND	391	51	0	0	10	1	0	3	0	0	0
LK-8212210	Thissapura	Thissapura	GND	417	73	0	0	18	7	0	0	0	1	0
LK-8212215	Ethimale Colony	Ethimale Colony	GND	312	41	0	0	3	1	0	0	0	0	0
LK-8212220	Minipura	Minipura	GND	246	27	0	0	20	7	1	0	0	0	0
LK-8212225	Vilaoya	Vilaoya	GND	381	74	0	0	15	75	0	0	0	3	0
LK-8212230	Wattegama	Wattegama	GND	334	81	0	0	39	68	0	1	0	1	0
LK-8212235	Wijayapura	Wijayapura	GND	259	29	0	0	7	3	0	0	0	2	0
LK-8212240	Kotiyagala	Kotiyagala	GND	277	173	0	0	13	58	1	0	0	0	0
LK-8215	Monaragala	Moneragala	DSD	11515	2996	24	8	487	805	4	35	3	8	3
LK-8215005	Tenwatta	Tenwatta	GND	459	36	1	0	7	8	0	0	0	0	0
LK-8215010	Guruhela	Guruhela	GND	335	87	0	0	5	17	0	1	0	0	0
LK-8215015	Batugammana	Batugammana	GND	233	0	0	0	7	25	1	0	0	0	0
LK-8215020	Debeddekivula	Debeddekivula	GND	298	23	0	0	0	1	0	0	0	0	0
LK-8215025	Weliyaya	Weliyaya	GND	268	173	0	0	58	106	0	3	0	0	0
LK-8215030	Rattanapitiya	Rattanapitiya	GND	416	94	0	0	3	19	0	0	0	0	0
LK-8215035	Nakkala	Nakkala	GND	486	71	0	0	18	13	0	2	1	1	0
LK-8215040	Hidikivula	Hidikivula	GND	373	163	1	0	104	30	0	2	0	1	0
